Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train1.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L16to20/test1.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train2.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L16to20/test2.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train3.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L16to20/test3.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train4.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L16to20/test4.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train5.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L16to20/test5.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train6.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L16to20/test6.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train7.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L16to20/test7.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train8.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L16to20/test8.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train9.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L16to20/test9.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L16to20/train10.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L16to20/test10.csv
Dataset=N1L16to20, Avg.TPR35=0.865517241379, S.E.M.TPR35=0.014791455579
[0.8620689655172413, 0.8275862068965517, 0.9137931034482759, 0.8103448275862069, 0.8448275862068966, 0.8620689655172413, 0.9137931034482759, 0.8793103448275862, 0.7931034482758621, 0.9482758620689655]
Rank	TPR
1	0.0
2	0.743103448276
3	0.777586206897
4	0.794827586207
5	0.806896551724
6	0.81724137931
7	0.822413793103
8	0.827586206897
9	0.829310344828
10	0.83275862069
11	0.837931034483
12	0.837931034483
13	0.839655172414
14	0.846551724138
15	0.848275862069
16	0.848275862069
17	0.848275862069
18	0.848275862069
19	0.848275862069
20	0.85
21	0.851724137931
22	0.853448275862
23	0.853448275862
24	0.855172413793
25	0.855172413793
26	0.855172413793
27	0.856896551724
28	0.860344827586
29	0.862068965517
30	0.865517241379
31	0.865517241379
32	0.865517241379
33	0.865517241379
34	0.865517241379
35	0.865517241379
36	0.865517241379
37	0.865517241379
38	0.865517241379
39	0.868965517241
40	0.870689655172
41	0.872413793103
42	0.872413793103
43	0.872413793103
44	0.877586206897
45	0.877586206897
46	0.879310344828
47	0.879310344828
48	0.879310344828
49	0.881034482759
50	0.881034482759
51	0.881034482759
52	0.881034482759
53	0.88275862069
54	0.88275862069
55	0.88275862069
56	0.884482758621
57	0.886206896552
58	0.886206896552
59	0.886206896552
60	0.886206896552
61	0.886206896552
62	0.886206896552
63	0.886206896552
64	0.887931034483
65	0.887931034483
66	0.889655172414
67	0.891379310345
68	0.891379310345
69	0.893103448276
70	0.894827586207
71	0.894827586207
72	0.896551724138
73	0.896551724138
74	0.896551724138
75	0.898275862069
76	0.898275862069
77	0.898275862069
78	0.898275862069
79	0.898275862069
80	0.898275862069
81	0.898275862069
82	0.898275862069
83	0.898275862069
84	0.901724137931
85	0.901724137931
86	0.901724137931
87	0.901724137931
88	0.903448275862
89	0.903448275862
90	0.903448275862
91	0.905172413793
92	0.905172413793
93	0.905172413793
94	0.906896551724
95	0.906896551724
96	0.906896551724
97	0.906896551724
98	0.906896551724
99	0.906896551724
100	0.906896551724
101	0.906896551724
102	0.906896551724
103	0.906896551724
104	0.906896551724
105	0.908620689655
106	0.910344827586
107	0.910344827586
108	0.910344827586
109	0.910344827586
110	0.910344827586
111	0.910344827586
112	0.910344827586
113	0.910344827586
114	0.910344827586
115	0.910344827586
116	0.910344827586
117	0.910344827586
118	0.910344827586
119	0.910344827586
120	0.910344827586
121	0.910344827586
122	0.910344827586
123	0.910344827586
124	0.910344827586
125	0.910344827586
126	0.910344827586
127	0.910344827586
128	0.910344827586
129	0.910344827586
130	0.910344827586
131	0.910344827586
132	0.910344827586
133	0.910344827586
134	0.910344827586
135	0.910344827586
136	0.910344827586
137	0.910344827586
138	0.910344827586
139	0.910344827586
140	0.910344827586
141	0.910344827586
142	0.910344827586
143	0.910344827586
144	0.910344827586
145	0.910344827586
146	0.910344827586
147	0.910344827586
148	0.910344827586
149	0.910344827586
150	0.910344827586
151	0.910344827586
152	0.912068965517
153	0.912068965517
154	0.912068965517
155	0.912068965517
156	0.912068965517
157	0.912068965517
158	0.912068965517
159	0.912068965517
160	0.912068965517
161	0.912068965517
162	0.912068965517
163	0.912068965517
164	0.912068965517
165	0.912068965517
166	0.912068965517
167	0.912068965517
168	0.912068965517
169	0.912068965517
170	0.912068965517
171	0.912068965517
172	0.912068965517
173	0.912068965517
174	0.912068965517
175	0.912068965517
176	0.912068965517
177	0.912068965517
178	0.912068965517
179	0.912068965517
180	0.912068965517
181	0.912068965517
182	0.912068965517
183	0.912068965517
184	0.912068965517
185	0.912068965517
186	0.912068965517
187	0.912068965517
188	0.912068965517
189	0.912068965517
190	0.912068965517
191	0.912068965517
192	0.913793103448
193	0.913793103448
194	0.913793103448
195	0.913793103448
196	0.913793103448
197	0.913793103448
198	0.913793103448
199	0.913793103448
200	0.913793103448
201	0.913793103448
202	0.913793103448
203	0.913793103448
204	0.913793103448
205	0.913793103448
206	0.915517241379
207	0.915517241379
208	0.918965517241
209	0.918965517241
210	0.918965517241
211	0.918965517241
212	0.918965517241
213	0.918965517241
214	0.918965517241
215	0.918965517241
216	0.918965517241
217	0.918965517241
218	0.918965517241
219	0.918965517241
220	0.920689655172
221	0.920689655172
222	0.922413793103
223	0.922413793103
224	0.922413793103
225	0.922413793103
226	0.922413793103
227	0.922413793103
228	0.922413793103
229	0.922413793103
230	0.922413793103
231	0.922413793103
232	0.922413793103
233	0.922413793103
234	0.922413793103
235	0.922413793103
236	0.922413793103
237	0.922413793103
238	0.922413793103
239	0.922413793103
240	0.922413793103
