Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L6to10/train1.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L6to10/test1.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L6to10/train2.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L6to10/test2.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L6to10/train3.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L6to10/test3.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L6to10/train4.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L6to10/test4.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L6to10/train5.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L6to10/test5.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L6to10/train6.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L6to10/test6.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L6to10/train7.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L6to10/test7.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L6to10/train8.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L6to10/test8.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L6to10/train9.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L6to10/test9.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L6to10/train10.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L6to10/test10.csv
Dataset=N3L6to10, Avg.TPR35=0.474619098237, S.E.M.TPR35=0.010369884403
[0.41784037558685444, 0.4647887323943662, 0.4788732394366197, 0.431924882629108, 0.5164319248826291, 0.49765258215962443, 0.49056603773584906, 0.4858490566037736, 0.5188679245283019, 0.44339622641509435]
Rank	TPR
1	0.0
2	0.000940733772342
3	0.00517403574788
4	0.0649106302916
5	0.118062088429
6	0.17450611477
7	0.21495766698
8	0.244590780809
9	0.271401693321
10	0.293508936971
11	0.304797742239
12	0.310442144873
13	0.3231420508
14	0.341015992474
15	0.35136406397
16	0.358889934149
17	0.364534336783
18	0.375352775165
19	0.392285983067
20	0.404045155221
21	0.406867356538
22	0.41768579492
23	0.42380056444
24	0.430856067733
25	0.436030103481
26	0.440733772342
27	0.444026340546
28	0.447318908749
29	0.450141110066
30	0.453433678269
31	0.457666980245
32	0.465192850423
33	0.470366886171
34	0.473189087488
35	0.474600188147
36	0.477422389464
37	0.479774223895
38	0.48400752587
39	0.486359360301
40	0.49012229539
41	0.492003762935
42	0.494355597366
43	0.494825964252
44	0.497648165569
45	0.498118532455
46	0.499059266228
47	0.501411100659
48	0.503762935089
49	0.509407337723
50	0.50987770461
51	0.510348071496
52	0.51222953904
53	0.514111006585
54	0.517873941675
55	0.519285042333
56	0.520696142992
57	0.522577610536
58	0.523518344309
59	0.523988711195
60	0.524459078081
61	0.524459078081
62	0.525399811853
63	0.526810912512
64	0.527281279398
65	0.527281279398
66	0.527751646284
67	0.529162746943
68	0.529633113829
69	0.530573847601
70	0.531514581373
71	0.53198494826
72	0.53198494826
73	0.53198494826
74	0.532455315146
75	0.532455315146
76	0.532455315146
77	0.532455315146
78	0.532455315146
79	0.533396048918
80	0.533396048918
