Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L11to15/train1.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L11to15/test1.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L11to15/train2.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L11to15/test2.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L11to15/train3.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L11to15/test3.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L11to15/train4.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L11to15/test4.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L11to15/train5.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L11to15/test5.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L11to15/train6.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L11to15/test6.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L11to15/train7.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L11to15/test7.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L11to15/train8.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L11to15/test8.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L11to15/train9.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L11to15/test9.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N3/L11to15/train10.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N3/L11to15/test10.csv
Dataset=N3L11to15, Avg.TPR35=0.44247311828, S.E.M.TPR35=0.0149197181008
[0.44086021505376344, 0.3978494623655914, 0.44086021505376344, 0.3817204301075269, 0.44623655913978494, 0.5376344086021505, 0.3763440860215054, 0.4946236559139785, 0.46236559139784944, 0.44623655913978494]
Rank	TPR
1	0.0
2	0.00483870967742
3	0.00967741935484
4	0.0532258064516
5	0.123655913978
6	0.172043010753
7	0.215053763441
8	0.243548387097
9	0.255913978495
10	0.268817204301
11	0.277956989247
12	0.282795698925
13	0.290322580645
