Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train1.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L1to5/test1.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train2.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L1to5/test2.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train3.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L1to5/test3.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train4.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L1to5/test4.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train5.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L1to5/test5.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train6.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L1to5/test6.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train7.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L1to5/test7.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train8.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L1to5/test8.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train9.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L1to5/test9.csv
Reading training instances  ../ZINC_data/chem_prot/NTNL/N1/L1to5/train10.csv
Reading test instances :  ../ZINC_data/chem_prot/NTNL/N1/L1to5/test10.csv
Dataset=N1L1to5, Avg.TPR35=0.540245901639, S.E.M.TPR35=0.0161691417476
[0.5573770491803278, 0.5901639344262295, 0.5573770491803278, 0.5409836065573771, 0.4918032786885246, 0.4098360655737705, 0.5409836065573771, 0.5737704918032787, 0.5901639344262295, 0.55]
Rank	TPR
1	0.0
2	0.390804597701
3	0.440065681445
4	0.456486042693
5	0.469622331691
6	0.477832512315
7	0.48275862069
8	0.494252873563
9	0.497536945813
10	0.499178981938
11	0.505747126437
12	0.507389162562
13	0.509031198686
14	0.509031198686
15	0.509031198686
16	0.513957307061
17	0.518883415435
18	0.52052545156
19	0.522167487685
20	0.52380952381
21	0.528735632184
22	0.528735632184
23	0.528735632184
24	0.528735632184
25	0.528735632184
26	0.528735632184
27	0.528735632184
28	0.532019704433
29	0.533661740558
30	0.535303776683
31	0.536945812808
32	0.540229885057
33	0.540229885057
34	0.540229885057
35	0.540229885057
36	0.540229885057
37	0.545155993432
38	0.545155993432
39	0.545155993432
40	0.545155993432
41	0.545155993432
42	0.546798029557
43	0.548440065681
44	0.548440065681
45	0.550082101806
46	0.550082101806
47	0.550082101806
48	0.550082101806
49	0.551724137931
50	0.551724137931
51	0.551724137931
52	0.551724137931
53	0.551724137931
54	0.551724137931
55	0.551724137931
56	0.553366174056
57	0.553366174056
58	0.553366174056
59	0.553366174056
60	0.555008210181
61	0.556650246305
62	0.556650246305
63	0.556650246305
64	0.556650246305
65	0.556650246305
66	0.556650246305
67	0.55829228243
68	0.55829228243
69	0.55829228243
70	0.559934318555
71	0.559934318555
72	0.559934318555
73	0.559934318555
74	0.559934318555
75	0.56157635468
76	0.56157635468
77	0.56157635468
78	0.563218390805
79	0.564860426929
80	0.566502463054
81	0.568144499179
82	0.568144499179
83	0.569786535304
84	0.569786535304
85	0.569786535304
86	0.569786535304
87	0.569786535304
88	0.571428571429
89	0.571428571429
90	0.574712643678
