2747,1
3094,1
5135,1
5607,1
8239,1
8307,1
8517,1
10872,1
12410,1
12444,1
12575,1
12744,1
13196,1
13379,1
14688,1
17495,1
49,2
1600,2
1839,2
1937,2
2002,2
2733,2
3314,2
3423,2
4589,2
5013,2
5229,2
5543,2
6713,2
7071,2
7348,2
7808,2
7897,2
7922,2
8159,2
8407,2
8829,2
9710,2
9962,2
10057,2
12195,2
12273,2
12637,2
12727,2
12745,2
12952,2
14243,2
15815,2
16710,2
16826,2
17207,2
17257,2
17317,2
17773,2
17894,2
17899,2
1160,3
1161,3
3328,3
3566,3
4815,3
4822,3
5057,3
6256,3
7574,3
8144,3
8239,3
9398,3
9765,3
9793,3
10845,3
11090,3
12759,3
14026,3
14122,3
14192,3
16759,3
17339,3
591,4
1375,4
1376,4
1469,4
1561,4
1593,4
1807,4
1899,4
2015,4
2189,4
2422,4
2625,4
3621,4
3669,4
3807,4
3892,4
4631,4
5193,4
5868,4
6169,4
6196,4
6280,4
6297,4
6655,4
6938,4
7513,4
7656,4
8411,4
8513,4
8596,4
9336,4
10094,4
10208,4
10520,4
11830,4
12196,4
12841,4
12892,4
12911,4
13167,4
13564,4
16229,4
16697,4
16762,4
17348,4
17483,4
17794,4
430,5
1070,5
2837,5
3111,5
3112,5
3113,5
3115,5
3117,5
3118,5
3323,5
3515,5
4625,5
6044,5
6801,5
9954,5
10130,5
10204,5
14938,5
17141,5
404,6
1788,6
3485,6
12904,6
35,7
181,7
773,7
1352,7
2868,7
3597,7
5240,7
5814,7
7945,7
9265,7
11540,7
11778,7
12372,7
12478,7
14227,7
16974,7
1027,8
1033,8
1789,8
3105,8
3953,8
4192,8
6005,8
7815,8
8499,8
10703,8
12234,8
14444,8
19095,8
2850,9
3114,9
5145,9
7391,9
9745,9
3106,10
3115,10
8191,10
15965,10
16897,10
613,11
3904,11
11114,11
12447,11
18243,11
398,12
771,12
1409,12
1744,12
3047,12
4408,12
5051,12
7424,12
14013,12
14128,12
13467,13
1597,14
3114,14
3322,14
3440,14
3444,14
3446,14
5481,14
6843,14
7813,14
8766,14
15574,14
1651,15
3313,15
5757,15
5946,15
6091,15
7198,15
11413,15
12573,15
15596,15
17633,15
485,16
610,16
641,16
645,16
957,16
965,16
1161,16
3113,16
3118,16
3121,16
3323,16
3345,16
3514,16
3847,16
4105,16
4522,16
5305,16
5382,16
6053,16
6458,16
7187,16
7921,16
8144,16
9177,16
9672,16
10149,16
10257,16
10655,16
12232,16
12863,16
13856,16
14243,16
14741,16
16074,16
16897,16
1128,17
1533,17
1871,17
2747,17
2853,17
3528,17
4025,17
4032,17
4136,17
4244,17
4255,17
4441,17
6868,17
7129,17
7431,17
9902,17
10061,17
11528,17
11590,17
14072,17
15414,17
16800,17
17447,17
17906,17
162,18
166,18
263,18
713,18
1433,18
1556,18
3381,18
5064,18
6116,18
6296,18
6421,18
7839,18
10181,18
12771,18
15475,18
17136,18
4408,19
6322,20
6988,20
7742,20
69,21
713,21
1597,21
2400,21
3105,21
3106,21
3113,21
3114,21
3115,21
3118,21
3121,21
3500,21
4328,21
4558,21
5075,21
5171,21
5683,21
6148,21
6171,21
6217,21
7182,21
7495,21
8191,21
8438,21
11336,21
12277,21
12913,21
12982,21
14758,21
14858,21
15475,21
15965,21
17201,21
17992,21
18958,21
19080,21
180,22
775,22
1010,22
1018,22
1142,22
1340,22
1759,22
1841,22
2184,22
2297,22
2374,22
2683,22
2857,22
3380,22
3382,22
3410,22
3411,22
3528,22
3823,22
4416,22
4787,22
5008,22
5046,22
5837,22
6169,22
6657,22
6726,22
8047,22
8179,22
8375,22
9156,22
9375,22
9606,22
9665,22
10984,22
11039,22
12528,22
12775,22
13022,22
13026,22
13244,22
13669,22
14188,22
14498,22
14607,22
15230,22
15450,22
15467,22
16060,22
16343,22
16905,22
17579,22
17894,22
18214,22
18480,22
18736,22
271,23
973,23
974,23
1161,23
1382,23
6404,23
6409,23
9796,23
10777,23
10805,23
11146,23
12633,23
14647,23
15785,23
17303,23
17681,23
18102,23
1251,24
5249,24
6188,24
7531,24
8753,24
16168,24
16873,24
175,25
337,25
461,25
490,25
512,25
965,25
1144,25
1160,25
1619,25
4113,25
4124,25
4319,25
4376,25
6311,25
7035,25
7355,25
8272,25
9218,25
9683,25
13828,25
394,26
2002,26
3844,26
5203,26
6447,26
10308,26
11023,26
15525,26
17811,26
2856,27
3111,27
3112,27
3115,27
3116,27
3072,28
5099,28
7044,28
180,29
619,29
640,29
681,29
722,29
745,29
834,29
1075,29
1077,29
1080,29
1093,29
1115,29
1638,29
1662,29
1665,29
1711,29
1731,29
1736,29
1919,29
1931,29
2130,29
2202,29
2211,29
2444,29
2800,29
3040,29
3080,29
3104,29
3105,29
3113,29
3115,29
3117,29
3118,29
3165,29
3323,29
3411,29
3442,29
3458,29
3459,29
3643,29
3754,29
3993,29
4028,29
4047,29
4064,29
4161,29
4211,29
4232,29
4270,29
4382,29
4390,29
4562,29
5061,29
5234,29
5272,29
5278,29
5537,29
5538,29
5648,29
5701,29
5922,29
5927,29
5958,29
6046,29
6094,29
6104,29
6204,29
