   Rank	    TPR
1	0.265233
2	0.3775388
3	0.4456392
4	0.4886499
5	0.5113501
6	0.5388292
7	0.5471924
8	0.5639188
9	0.572282
10	0.5854241
11	0.5902031
12	0.5902031
13	0.5973716
14	0.60454
15	0.6057348
16	0.609319
17	0.6164875
18	0.6164875
19	0.6200717
20	0.6260454
21	0.6320191
22	0.6344086
23	0.6367981
24	0.6391876
25	0.6391876
26	0.6427718
27	0.646356
28	0.6487455
29	0.6523297
30	0.6535245
31	0.6547192
32	0.655914
33	0.655914
34	0.655914
35	0.655914
36	0.6583035
37	0.6583035
38	0.6583035
39	0.6594982
40	0.6618877
41	0.6642772
42	0.6642772
43	0.6666667
44	0.6690562
45	0.6690562
46	0.6702509
47	0.6702509
48	0.6726404
49	0.6738351
50	0.6750299
51	0.6762246
52	0.6762246
53	0.6786141
54	0.6786141
55	0.6810036
56	0.6810036
57	0.6810036
58	0.6810036
59	0.6833931
60	0.6833931
61	0.6833931
62	0.6845878
63	0.6869773
64	0.6869773
65	0.6869773
66	0.6869773
67	0.688172
68	0.688172
69	0.688172
70	0.6893668
71	0.6893668
72	0.6893668
73	0.6905615
74	0.6905615
75	0.692951
76	0.692951
77	0.692951
78	0.6953405
79	0.6953405
80	0.69773
81	0.69773
82	0.6989247
83	0.6989247
84	0.6989247
85	0.7001195
86	0.7001195
87	0.702509
88	0.702509
89	0.702509
90	0.7037037
91	0.7037037
92	0.7037037
93	0.7048984
94	0.7048984
95	0.7048984
96	0.7060932
97	0.7072879
98	0.7072879
99	0.7072879
100	0.7084827
101	0.7084827
102	0.7120669
103	0.7132616
104	0.7144564
105	0.7168459
106	0.7168459
107	0.7168459
108	0.7168459
109	0.7168459
110	0.7180406
111	0.7192354
112	0.7204301
113	0.7204301
114	0.7216249
115	0.7216249
116	0.7228196
117	0.7240143
118	0.7252091
119	0.7264038
120	0.7264038
121	0.7264038
122	0.7275986
123	0.7275986
124	0.7287933
125	0.7299881
126	0.7299881
127	0.7299881
128	0.7299881
129	0.7299881
130	0.7299881
131	0.7299881
132	0.7311828
133	0.7311828
134	0.734767
135	0.734767
136	0.734767
137	0.7359618
138	0.7359618
139	0.7359618
140	0.7359618
141	0.7359618
142	0.7359618
143	0.7359618
144	0.7359618
145	0.7359618
146	0.7359618
147	0.7371565
148	0.7371565
149	0.7371565
150	0.7383513
151	0.7383513
152	0.739546
153	0.739546
154	0.739546
155	0.739546
156	0.739546
157	0.739546
158	0.739546
159	0.739546
160	0.739546
161	0.739546
