   Rank	    TPR
1	0.4018456
2	0.5486577
3	0.6224832
4	0.6661074
5	0.6946309
6	0.7181208
7	0.739094
8	0.7525168
9	0.7575503
10	0.7642617
11	0.7743289
12	0.7776846
13	0.7827181
14	0.7894295
15	0.7944631
16	0.7978188
17	0.8036913
18	0.807047
19	0.8120805
20	0.817953
21	0.8196309
22	0.8246644
23	0.8271812
24	0.829698
25	0.829698
26	0.8313758
27	0.8322148
28	0.8338926
29	0.8347315
30	0.8355705
31	0.8397651
32	0.8397651
33	0.8397651
34	0.840604
35	0.8431208
36	0.8431208
37	0.8431208
38	0.8439597
39	0.8464765
40	0.8481544
41	0.8515101
42	0.852349
43	0.8548658
44	0.8548658
45	0.8565436
46	0.8565436
47	0.8573826
48	0.8582215
49	0.8582215
50	0.8590604
51	0.8590604
52	0.8598993
53	0.8615772
54	0.8624161
55	0.8624161
56	0.8624161
57	0.863255
58	0.863255
59	0.863255
60	0.864094
61	0.864094
62	0.8657718
63	0.8657718
64	0.8666107
65	0.8666107
66	0.8666107
67	0.8666107
68	0.8674497
69	0.8691275
70	0.8691275
71	0.8699664
72	0.8699664
73	0.8699664
74	0.8699664
75	0.8708054
76	0.8708054
77	0.8716443
78	0.8716443
79	0.8741611
80	0.875
81	0.875
82	0.8758389
83	0.8758389
84	0.8758389
85	0.8758389
86	0.8758389
87	0.8766779
88	0.8766779
89	0.8766779
90	0.8766779
91	0.8766779
92	0.8775168
93	0.8775168
94	0.8775168
95	0.8775168
96	0.8775168
97	0.8791946
98	0.8800336
99	0.8808725
100	0.8817114
101	0.8833893
102	0.8850671
103	0.886745
104	0.886745
105	0.886745
106	0.886745
107	0.8875839
108	0.8884228
109	0.8884228
110	0.8884228
111	0.8884228
112	0.8884228
113	0.8884228
114	0.8884228
115	0.8884228
116	0.8892617
117	0.8892617
118	0.8892617
119	0.8892617
120	0.8892617
121	0.8892617
122	0.8901007
123	0.8901007
124	0.8901007
125	0.8901007
126	0.8901007
127	0.8909396
128	0.8917785
129	0.8926174
130	0.8926174
131	0.8926174
132	0.8926174
133	0.8926174
134	0.8926174
135	0.8926174
136	0.8934564
137	0.8942953
138	0.8942953
139	0.8959732
140	0.8968121
141	0.8968121
142	0.8984899
143	0.8984899
144	0.8984899
145	0.8984899
146	0.8984899
147	0.8984899
148	0.8984899
149	0.8984899
150	0.8984899
151	0.8993289
152	0.8993289
153	0.8993289
154	0.8993289
155	0.8993289
156	0.8993289
157	0.9018456
158	0.9018456
159	0.9018456
160	0.9018456
161	0.9018456
162	0.9026846
163	0.9026846
164	0.9035235
165	0.9035235
166	0.9035235
167	0.9035235
168	0.9035235
169	0.9035235
170	0.9035235
171	0.9035235
172	0.9035235
173	0.9035235
174	0.9043624
175	0.9043624
176	0.9043624
177	0.9043624
178	0.9043624
179	0.9043624
180	0.9043624
181	0.9043624
182	0.9043624
183	0.9043624
184	0.9043624
185	0.9052013
186	0.9052013
187	0.9052013
188	0.9068792
189	0.9077181
190	0.908557
191	0.908557
192	0.908557
193	0.908557
194	0.908557
195	0.909396
196	0.909396
197	0.909396
198	0.909396
199	0.909396
200	0.909396
201	0.909396
202	0.9102349
203	0.9102349
204	0.9102349
205	0.9102349
206	0.9102349
207	0.9102349
208	0.9102349
209	0.9102349
210	0.9102349
211	0.9102349
212	0.9102349
213	0.9102349
214	0.9102349
215	0.9102349
216	0.9102349
217	0.9102349
218	0.9102349
219	0.9102349
220	0.9102349
221	0.9102349
222	0.9110738
223	0.9110738
224	0.9110738
225	0.9110738
226	0.9110738
227	0.9110738
228	0.9110738
229	0.9110738
230	0.9110738
231	0.9110738
232	0.9110738
233	0.9110738
234	0.9110738
235	0.9119128
236	0.9119128
237	0.9119128
238	0.9119128
239	0.9119128
240	0.9119128
241	0.9119128
242	0.9119128
243	0.9119128
244	0.9119128
245	0.9119128
246	0.9119128
247	0.9119128
248	0.9119128
249	0.9119128
250	0.9127517
251	0.9127517
252	0.9127517
253	0.9127517
254	0.9127517
255	0.9127517
256	0.9127517
257	0.9135906
258	0.9135906
259	0.9135906
260	0.9135906
261	0.9135906
262	0.9135906
263	0.9135906
264	0.9135906
265	0.9135906
266	0.9135906
267	0.9135906
268	0.9135906
269	0.9135906
270	0.9135906
271	0.9135906
272	0.9135906
273	0.9135906
274	0.9135906
275	0.9135906
276	0.9135906
277	0.9135906
278	0.9135906
279	0.9135906
280	0.9135906
281	0.9144295
282	0.9144295
283	0.9152685
284	0.9152685
285	0.9152685
286	0.9152685
287	0.9152685
288	0.9152685
289	0.9152685
290	0.9152685
291	0.9152685
292	0.9152685
293	0.9152685
294	0.9152685
295	0.9152685
296	0.9152685
297	0.9152685
298	0.9152685
299	0.9152685
300	0.9152685
301	0.9152685
302	0.9152685
303	0.9152685
304	0.9152685
