   Rank	    TPR
1	0.2609692
2	0.6165684
3	0.7344466
4	0.7956778
5	0.8402096
6	0.8628029
7	0.8821218
8	0.8935822
9	0.9050426
10	0.9171578
11	0.9220694
12	0.9250164
13	0.9273084
14	0.929928
15	0.9335298
16	0.9358219
17	0.9371316
18	0.9397511
19	0.9423707
20	0.9440079
21	0.9459725
22	0.9459725
23	0.9466274
24	0.9476097
25	0.9489194
26	0.9495743
27	0.9512115
28	0.9512115
29	0.9531762
30	0.9535036
31	0.953831
32	0.9548134
33	0.9554682
34	0.9561231
35	0.9561231
36	0.9564506
37	0.956778
38	0.956778
39	0.9574329
40	0.9580878
41	0.9580878
42	0.9584152
43	0.9587426
44	0.9590701
45	0.9590701
46	0.9593975
47	0.959725
48	0.959725
49	0.9600524
50	0.9607073
51	0.9610347
52	0.9610347
53	0.9613621
54	0.962017
55	0.962017
56	0.962017
57	0.962017
58	0.9626719
59	0.9629993
60	0.9629993
61	0.9629993
62	0.9629993
63	0.9629993
64	0.9633268
65	0.9633268
66	0.9636542
67	0.9636542
68	0.9636542
69	0.9636542
70	0.9643091
71	0.9643091
72	0.9643091
73	0.9643091
74	0.9643091
75	0.9646365
76	0.9646365
77	0.9646365
78	0.9646365
79	0.9646365
80	0.964964
81	0.964964
82	0.964964
83	0.9652914
84	0.9656189
85	0.9656189
86	0.9656189
87	0.9656189
88	0.9659463
89	0.9662737
90	0.9662737
91	0.9662737
92	0.9666012
93	0.9672561
94	0.9672561
95	0.9675835
96	0.9675835
97	0.9675835
98	0.9682384
99	0.9682384
100	0.9682384
101	0.9682384
102	0.9685658
103	0.9685658
104	0.9685658
105	0.9685658
106	0.9685658
107	0.9688933
108	0.9688933
109	0.9688933
110	0.9688933
111	0.9692207
112	0.9692207
113	0.9692207
114	0.9695481
115	0.9695481
116	0.9695481
117	0.9695481
118	0.9695481
119	0.9695481
120	0.9695481
121	0.9698756
122	0.9698756
123	0.9698756
124	0.9698756
125	0.970203
126	0.970203
127	0.970203
128	0.970203
129	0.970203
130	0.970203
131	0.970203
132	0.9705305
133	0.9705305
134	0.9705305
135	0.9705305
136	0.9705305
137	0.9705305
138	0.9708579
139	0.9708579
140	0.9711853
141	0.9711853
142	0.9711853
143	0.9711853
144	0.9711853
145	0.9711853
146	0.9711853
147	0.9711853
148	0.9711853
149	0.9711853
150	0.9718402
151	0.9721676
152	0.9721676
153	0.9721676
154	0.9724951
155	0.9724951
156	0.9724951
157	0.9728225
158	0.97315
159	0.97315
160	0.97315
161	0.97315
162	0.9734774
163	0.9734774
164	0.9738048
165	0.9738048
166	0.9738048
167	0.9738048
168	0.9738048
169	0.9738048
170	0.9738048
171	0.9738048
172	0.9741323
173	0.9741323
174	0.9741323
175	0.9741323
176	0.9741323
177	0.9741323
178	0.9741323
179	0.9744597
180	0.9744597
181	0.9744597
182	0.9747872
183	0.9747872
184	0.9747872
185	0.9751146
186	0.975442
187	0.975442
188	0.9757695
189	0.9757695
190	0.9757695
191	0.9760969
192	0.9760969
193	0.9760969
194	0.9764244
195	0.9764244
196	0.9764244
197	0.9767518
198	0.9767518
199	0.9767518
200	0.9770792
201	0.9770792
202	0.9770792
203	0.9770792
204	0.9770792
205	0.9770792
206	0.9770792
207	0.9770792
208	0.9770792
209	0.9770792
210	0.9770792
211	0.9770792
212	0.9770792
213	0.9770792
214	0.9770792
215	0.9770792
216	0.9770792
217	0.9770792
218	0.9770792
219	0.9774067
220	0.9774067
221	0.9774067
222	0.9774067
223	0.9774067
224	0.9774067
225	0.9774067
226	0.9774067
227	0.9774067
228	0.9774067
229	0.9774067
230	0.9774067
231	0.9774067
232	0.9774067
233	0.9774067
234	0.9774067
235	0.9774067
236	0.9774067
237	0.9774067
238	0.9774067
239	0.9774067
240	0.9777341
241	0.9777341
242	0.9777341
243	0.9777341
244	0.9777341
245	0.9777341
246	0.9780616
247	0.9780616
248	0.9780616
249	0.9780616
250	0.9780616
251	0.9780616
252	0.9780616
253	0.9780616
254	0.9780616
255	0.978389
256	0.978389
257	0.978389
258	0.978389
259	0.978389
260	0.978389
261	0.978389
262	0.978389
263	0.978389
264	0.978389
265	0.9787164
266	0.9787164
267	0.9790439
268	0.9793713
269	0.9793713
270	0.9793713
271	0.9793713
272	0.9793713
273	0.9793713
274	0.9793713
275	0.9793713
276	0.9793713
277	0.9793713
278	0.9796988
279	0.9796988
280	0.9796988
281	0.9796988
282	0.9796988
283	0.9796988
284	0.9796988
285	0.9800262
286	0.9800262
287	0.9800262
288	0.9800262
289	0.9800262
290	0.9800262
291	0.9800262
292	0.9800262
293	0.9800262
294	0.9800262
295	0.9800262
296	0.9800262
297	0.9800262
298	0.9800262
299	0.9800262
300	0.9800262
301	0.9800262
302	0.9800262
303	0.9800262
304	0.9800262
305	0.9800262
306	0.9800262
307	0.9800262
308	0.9800262
309	0.9800262
310	0.9800262
311	0.9800262
312	0.9800262
313	0.9800262
314	0.9800262
315	0.9800262
316	0.9800262
317	0.9800262
318	0.9800262
319	0.9800262
320	0.9800262
321	0.9800262
322	0.9800262
323	0.9800262
324	0.9800262
325	0.9800262
326	0.9800262
327	0.9803536
328	0.9803536
329	0.9803536
330	0.9803536
331	0.9803536
332	0.9803536
333	0.9803536
334	0.9803536
335	0.9803536
336	0.9803536
337	0.9806811
338	0.9806811
339	0.9806811
340	0.9806811
341	0.9806811
342	0.981336
343	0.981336
344	0.981336
345	0.981336
346	0.981336
347	0.981336
348	0.981336
349	0.981336
350	0.981336


Mean_TPR35= 0.9561	S.E.M= 0.0043
TPR35:
0.9607843	0.9509804	0.9673203	0.9509804	0.9442623	0.9737705	0.9704918	0.9278689	0.9540984	0.9606557
