   Rank	    TPR
1	0.02244224
2	0.05808581
3	0.1273927
4	0.1920792
5	0.2448845
6	0.2719472
7	0.3141914
8	0.3518152
9	0.379538
10	0.4033003
11	0.4363036
12	0.4567657
13	0.479868
14	0.5082508
15	0.5386139
16	0.560396
17	0.5722772
18	0.5854785
19	0.5980198
20	0.6072607
21	0.6151815
22	0.6264026
23	0.6409241
24	0.6488449
25	0.660066
26	0.6745875
27	0.6805281
28	0.6943894
29	0.69967
30	0.7056106
31	0.7115512
32	0.7174917
33	0.7240924
34	0.7313531
35	0.7359736
36	0.7425743
37	0.7445545
38	0.7491749
39	0.7537954
40	0.7590759
41	0.7630363
42	0.7636964
43	0.7676568
44	0.7722772
45	0.7749175
46	0.7788779
47	0.7788779
48	0.7834983
49	0.7854785
50	0.7887789
51	0.7914191
52	0.7940594
53	0.7973597
54	0.7993399
55	0.8033003
56	0.8066007
57	0.8118812
58	0.8145215
59	0.8158416
60	0.8171617
61	0.8184818
62	0.820462
63	0.8217822
64	0.8237624
65	0.8264026
66	0.8290429
67	0.8323432
68	0.8330033
69	0.8343234
70	0.8363036
71	0.8382838
72	0.8415842
73	0.8435644
74	0.8455446
75	0.8468647
76	0.8475248
77	0.8475248
78	0.8514851
79	0.8514851
80	0.8528053
81	0.8541254
82	0.8554455
83	0.8567657
84	0.860066
85	0.8620462
86	0.8640264
87	0.8640264
88	0.8660066
89	0.8673267
90	0.8693069
91	0.8712871
92	0.8719472
93	0.8752475
94	0.8778878
95	0.8805281
96	0.8831683
97	0.8844884
98	0.8851485
99	0.8858086
100	0.8871287
101	0.8877888
102	0.8877888
103	0.8891089
104	0.890429
105	0.8924092
106	0.8937294
107	0.8950495
108	0.8950495
109	0.8957096
110	0.8976898
111	0.8990099
112	0.8990099
113	0.90033
114	0.9016502
115	0.9036304
116	0.9049505
117	0.9056106
118	0.9062706
119	0.9075908
120	0.9108911
121	0.9115512
122	0.9122112
123	0.9135314
124	0.9141914
125	0.9141914
126	0.9155116
127	0.9161716
128	0.9174917
129	0.9174917
130	0.9181518
131	0.9188119
132	0.9207921
133	0.9221122
134	0.9221122
135	0.9227723
136	0.9247525
137	0.9254125
138	0.9260726
139	0.9280528
140	0.9287129
141	0.9293729
142	0.9293729
143	0.9320132
144	0.9333333
145	0.9339934
146	0.9339934
147	0.9339934
148	0.9359736
149	0.9366337
150	0.9366337
151	0.9372937
152	0.9379538
153	0.9392739
154	0.939934
155	0.9419142
156	0.9432343
157	0.9458746
158	0.9478548
159	0.9491749
160	0.949835
161	0.950495
162	0.950495
163	0.950495
164	0.950495
165	0.9511551
166	0.9511551
167	0.9518152
168	0.9524752
169	0.9531353
170	0.9531353
171	0.9537954
172	0.9537954
173	0.9544554
174	0.9544554
175	0.9551155
176	0.9557756
177	0.9564356
178	0.9577558
179	0.9584158
180	0.9590759
181	0.959736
182	0.9610561
183	0.9610561
184	0.9623762
185	0.9630363
186	0.9630363
187	0.9636964
188	0.9650165
189	0.9656766
190	0.9656766
191	0.9669967
192	0.9669967
193	0.9669967
194	0.9669967
195	0.9676568
196	0.9676568
197	0.9676568
198	0.9683168
199	0.9683168
200	0.9689769
201	0.9689769
202	0.969637
203	0.969637
204	0.969637
205	0.969637
206	0.969637
207	0.969637
208	0.969637
209	0.970297
210	0.970297
211	0.970297
212	0.970297
213	0.9709571
214	0.9716172
215	0.9716172
216	0.9722772
217	0.9722772
218	0.9729373
219	0.9729373
220	0.9729373
221	0.9735974
222	0.9735974
223	0.9735974
224	0.9749175
225	0.9749175
226	0.9749175
227	0.9749175
228	0.9749175
229	0.9749175
230	0.9749175
231	0.9749175
232	0.9749175
233	0.9749175
234	0.9749175
235	0.9749175
236	0.9755776
237	0.9762376
238	0.9762376
239	0.9762376
240	0.9768977
241	0.9768977
242	0.9768977
243	0.9768977
244	0.9775578
245	0.9775578
246	0.9775578
247	0.9775578
248	0.9782178
249	0.9782178
250	0.9782178
251	0.9782178
