   Rank	    TPR
1	0.1638655
2	0.3928571
3	0.4936975
4	0.592437
5	0.6680672
6	0.7163866
7	0.7563025
8	0.7710084
9	0.7836134
10	0.7983193
11	0.8067227
12	0.8172269
13	0.8256303
14	0.8298319
15	0.8403361
16	0.8466387
17	0.855042
18	0.8571429
19	0.8571429
20	0.8592437
21	0.8634454
22	0.8634454
23	0.8634454
24	0.8655462
25	0.8676471
26	0.8676471
27	0.8676471
28	0.8697479
29	0.8697479
30	0.8697479
31	0.8718487
32	0.8739496
33	0.8760504
34	0.8802521
35	0.8844538
36	0.8844538
37	0.8886555
38	0.8886555
39	0.8907563
40	0.8928571
41	0.8928571
42	0.894958
43	0.8970588
44	0.8970588
45	0.8991597
46	0.9012605
47	0.9096639
48	0.9096639
49	0.9096639
50	0.9096639
51	0.9096639
52	0.9096639
53	0.9096639
54	0.9096639
55	0.9096639
56	0.9096639
57	0.9117647
58	0.9159664
59	0.9159664
60	0.9159664
61	0.9159664
62	0.9180672
63	0.9180672
64	0.9180672
65	0.9180672
66	0.9180672
67	0.9180672
68	0.9180672
69	0.9180672
70	0.9180672
71	0.9201681
72	0.9201681
73	0.9201681
74	0.9201681
75	0.9201681
76	0.9201681
77	0.9222689
78	0.9222689
79	0.9222689
80	0.9222689
81	0.9222689
82	0.9222689
83	0.9243697
84	0.9243697
85	0.9243697
86	0.9243697
87	0.9243697
88	0.9243697
89	0.9243697
90	0.9243697
91	0.9264706
92	0.9264706
93	0.9264706
94	0.9264706
95	0.9264706
96	0.9264706
97	0.9264706
98	0.9264706
99	0.9264706
100	0.9264706
101	0.9264706
102	0.9264706
103	0.9285714
104	0.9285714
105	0.9285714
106	0.9285714
107	0.9285714
108	0.9285714
109	0.9285714
110	0.9285714
111	0.9306723
112	0.9306723
113	0.9369748
114	0.9369748
115	0.9369748
116	0.9369748
117	0.9369748
118	0.9369748
119	0.9369748
120	0.9369748
121	0.9369748
122	0.9390756
123	0.9390756
124	0.9390756
125	0.9390756
126	0.9390756
127	0.9390756
128	0.9390756
129	0.9390756
130	0.9390756
131	0.9390756
132	0.9390756
133	0.9390756
134	0.9390756
135	0.9390756
136	0.9390756
137	0.9390756
138	0.9390756
139	0.9390756
140	0.9390756
141	0.9390756
142	0.9390756
143	0.9390756
144	0.9390756
145	0.9390756
146	0.9411765
147	0.9411765
148	0.9411765
149	0.9411765
150	0.9411765
151	0.9411765
152	0.9411765
153	0.9432773
154	0.9432773
155	0.9432773
156	0.9432773
157	0.9432773
158	0.9432773
159	0.9432773
160	0.9432773
161	0.9432773
162	0.9432773
163	0.9432773
164	0.9432773
165	0.9432773
166	0.9432773
167	0.9432773
168	0.9432773
169	0.9432773
170	0.9432773
171	0.9432773
172	0.9432773
173	0.9432773
174	0.9432773
175	0.9432773
176	0.9432773
177	0.9432773
178	0.9453782
179	0.9453782
180	0.9453782
181	0.9453782
182	0.9453782
183	0.9453782
184	0.9453782
185	0.9453782
186	0.9453782
187	0.9453782
188	0.9453782
189	0.9453782
190	0.9453782
191	0.9453782
192	0.9453782
193	0.9453782
194	0.9453782
195	0.9453782
196	0.9453782
197	0.9453782
198	0.9453782
199	0.9453782
200	0.9453782
201	0.9453782
202	0.9453782
203	0.9453782
204	0.9453782
205	0.9453782
206	0.9453782
207	0.947479
208	0.947479
209	0.947479
210	0.947479
211	0.947479
212	0.947479
213	0.947479
214	0.947479
215	0.947479
216	0.947479
217	0.947479
218	0.947479
219	0.947479
220	0.9495798
221	0.9495798
222	0.9495798
223	0.9495798
224	0.9495798
225	0.9495798
226	0.9495798
227	0.9495798
228	0.9495798
229	0.9495798
230	0.9495798
231	0.9495798
232	0.9495798
233	0.9495798
234	0.9495798
235	0.9537815
236	0.9537815
237	0.9537815
238	0.9537815
239	0.9537815
240	0.9537815
241	0.9537815
242	0.9537815
243	0.9537815
244	0.9537815
245	0.9537815
246	0.9537815
247	0.9537815
248	0.9537815
249	0.9537815
250	0.9537815
251	0.9537815
252	0.9537815
253	0.9537815
254	0.9537815
255	0.9537815
256	0.9537815
257	0.9537815
258	0.9537815
259	0.9537815
260	0.9537815
261	0.9537815
262	0.9537815
263	0.9537815
264	0.9537815
265	0.9537815
266	0.9537815
267	0.9537815
268	0.9537815
269	0.9537815
270	0.9537815
271	0.9537815
272	0.9537815
273	0.9537815
274	0.9537815
275	0.9537815
276	0.9537815
277	0.9537815
278	0.9537815
279	0.9537815
280	0.9537815
281	0.9537815
282	0.9537815
283	0.9537815
284	0.9537815
285	0.9537815
286	0.9537815
287	0.9537815
288	0.9537815
289	0.9537815
290	0.9537815
291	0.9537815
292	0.9537815
293	0.9537815
294	0.9537815
295	0.9537815
296	0.9537815
297	0.9537815
298	0.9537815
299	0.9537815
300	0.9537815
301	0.9537815
302	0.9537815
303	0.9537815
304	0.9537815
305	0.9537815
306	0.9537815
307	0.9537815
308	0.9537815
309	0.9537815
310	0.9537815
311	0.9537815
312	0.9537815
313	0.9537815
314	0.9537815
315	0.9537815
316	0.9537815
317	0.9537815
318	0.9537815
319	0.9537815
320	0.9537815
321	0.9537815
322	0.9537815
323	0.9537815
324	0.9537815
325	0.9537815
326	0.9537815
327	0.9537815
328	0.9537815
329	0.9537815
330	0.9537815
331	0.9537815
332	0.9537815
333	0.9537815
334	0.9537815
335	0.9537815
336	0.9537815
337	0.9537815
338	0.9558824
339	0.9558824
340	0.9558824
341	0.9558824
342	0.9558824
343	0.9558824
344	0.9558824
345	0.9558824
346	0.9558824
347	0.9558824
348	0.9558824
349	0.9558824
350	0.9558824


Mean_TPR35= 0.8844	S.E.M= 0.0106
TPR35:
0.875	0.9166667	0.875	0.8541667	0.9375	0.8958333	0.893617	0.8510638	0.9148936	0.8297872
