   Rank	    TPR
1	0
2	0.0004741584
3	0.001896633
4	0.0056899
5	0.01801802
6	0.03793267
7	0.05832148
8	0.08819346
9	0.1204362
10	0.1441441
11	0.173542
12	0.2034139
13	0.227596
14	0.254623
15	0.2788051
16	0.3067805
17	0.323376
18	0.3409199
19	0.3556188
20	0.3760076
21	0.3968706
22	0.4120436
23	0.4286392
24	0.4428639
25	0.4528212
26	0.4656235
27	0.476055
28	0.4869606
29	0.4964438
30	0.5021337
31	0.5111427
32	0.5182551
33	0.5253675
34	0.5348506
35	0.5424372
36	0.5495495
37	0.5566619
38	0.5675676
39	0.5746799
40	0.5794215
41	0.5865339
42	0.5917496
43	0.5974395
44	0.6026553
45	0.607871
46	0.6116643
47	0.6183025
48	0.6235183
49	0.628734
50	0.6301565
51	0.6339497
52	0.637743
53	0.6429587
54	0.6500711
55	0.6548127
56	0.6581318
57	0.6614509
58	0.6661925
59	0.6685633
60	0.6699858
61	0.6718824
62	0.6728307
63	0.673779
64	0.676624
65	0.6789948
66	0.6804173
67	0.6842105
68	0.6880038
69	0.6894263
70	0.6899004
71	0.6903746
72	0.6922712
73	0.6927454
74	0.694642
75	0.6960645
76	0.6970128
77	0.6993836
78	0.7008061
79	0.7027027
80	0.703651
81	0.7045993
82	0.7055477
83	0.7074443
84	0.7088668
85	0.7102892
86	0.7117117
87	0.71266
88	0.7145567
89	0.7164533
90	0.7178758
91	0.7188241
92	0.7197724
93	0.7221432
94	0.7249881
95	0.7254623
96	0.7254623
97	0.7264106
98	0.7273589
99	0.7278331
100	0.7297297
101	0.7311522
102	0.7316264
103	0.733523
104	0.7349455
105	0.7358938
106	0.7363679
107	0.7368421
108	0.7377904
109	0.7382646
110	0.7396871
111	0.7411095
112	0.7430062
113	0.7444286
114	0.7463253
115	0.7463253
116	0.7463253
117	0.7472736
118	0.7477477
119	0.7477477
120	0.7477477
121	0.7486961
122	0.7491702
123	0.7496444
124	0.7510669
125	0.7520152
126	0.7534376
127	0.7539118
128	0.7539118
129	0.7539118
130	0.7553343
131	0.7567568
132	0.7572309
133	0.7591275
134	0.7591275
135	0.7596017
136	0.76055
137	0.76055
138	0.7610242
139	0.7614983
140	0.7614983
141	0.7619725
142	0.7619725
143	0.7624467
144	0.7629208
145	0.763395
146	0.7638691
147	0.7648174
148	0.7662399
149	0.7676624
150	0.7681366
151	0.7690849
152	0.769559
153	0.7700332
154	0.7705073
155	0.7709815
156	0.7719298
157	0.772404
158	0.7728781
159	0.7733523
160	0.7743006
161	0.7757231
162	0.7766714
163	0.7771456
164	0.7780939
165	0.7795164
166	0.7804647
167	0.7809388
168	0.781413
