198903, 198798, 1
198878, 198865, 1
198868, 198783, 1
198813, 198715, 1
198807, 198796, 1
198880, 198862, 1
198913, 198859, 1
198873, 198817, 1
198907, 198766, 1
198820, 198816, 1
198864, 198819, 1
198908, 198838, 1
198781, 198767, 1
198841, 198811, 1
198849, 198834, 1
198918, 198814, 1
198871, 198734, 1
198911, 198772, 1
198889, 198747, 1
198894, 198740, 1
198855, 198848, 1
198840, 198753, 1
198899, 198736, 1
198915, 198790, 1
198890, 198788, 1
198828, 198760, 1
198760, 198717, 1
198839, 198800, 1
198803, 198746, 1
198836, 198782, 1
198865, 198720, 1
198845, 198826, 1
198902, 198765, 1
198878, 198720, 1
198828, 198717, 1
198759, 198745, 1
198893, 198714, 1
198861, 198721, 1
198898, 198733, 1
198777, 198768, 1
198871, 198806, 1
198757, 198739, 1
198738, 198731, 1
198895, 198794, 1
198837, 198729, 1
198750, 198716, 1
198770, 198755, 1
198751, 198722, 1
198806, 198734, 1
198905, 198797, 1
198867, 198741, 0.9
198867, 198785, 0.88
198785, 198741, 0.87
198830, 198741, 0.84
198867, 198830, 0.83
198830, 198785, 0.82
198844, 198719, 0.81
198905, 198718, 0.8
198797, 198718, 0.8
198873, 198819, 0.78
198864, 198817, 0.78
198873, 198864, 0.78
198819, 198817, 0.78
198837, 198828, 0.76
198760, 198729, 0.76
198837, 198717, 0.76
198729, 198717, 0.76
198828, 198729, 0.76
198837, 198760, 0.76
198804, 198791, 0.74
198762, 198726, 0.69
198878, 198743, 0.68
198743, 198720, 0.68
198865, 198743, 0.68
198879, 198821, 0.67
198916, 198827, 0.66
198877, 198858, 0.63
198882, 198844, 0.59
198749, 198743, 0.57
198896, 198724, 0.56
198779, 198764, 0.55
198842, 198776, 0.54
198909, 198745, 0.53
198884, 198778, 0.53
198909, 198759, 0.53
198830, 16207, 1
198832, 166769, 1
198883, 111213, 1
198819, 125256, 1
198745, 11673, 1
198808, 177972, 1
198724, 190782, 1
198874, 134612, 1
198870, 181764, 1
198892, 190485, 1
198718, 194740, 1
198762, 181037, 1
198801, 196309, 1
198877, 183138, 1
198874, 134613, 1
198829, 170748, 1
198874, 134614, 1
198759, 11673, 1
198867, 118347, 1
198774, 197498, 1
198769, 145769, 1
198727, 198020, 1
198831, 112268, 1
198763, 12724, 1
198773, 13754, 1
198807, 111876, 1
198755, 185049, 1
198882, 121786, 1
198896, 138467, 1
198879, 167565, 1
198909, 144568, 1
198817, 182495, 1
198796, 111876, 1
198864, 125256, 1
198863, 170923, 1
198783, 152685, 1
198761, 160463, 1
198725, 161131, 1
198787, 108301, 1
198774, 197592, 1
198818, 116977, 1
198773, 190251, 1
198789, 142757, 1
198770, 185049, 1
198873, 182495, 1
198868, 152685, 1
198823, 130, 1
198872, 127222, 1
198744, 157900, 1
198860, 194579, 1
198821, 102826, 1
198888, 164443, 1
198810, 107061, 1
198802, 197030, 0.99
198834, 145524, 0.98
198905, 192461, 0.98
198813, 100156, 0.98
198715, 100156, 0.98
198797, 192461, 0.98
198849, 145524, 0.98
198714, 192279, 0.96
198893, 192279, 0.96
198755, 118402, 0.94
198770, 118402, 0.94
198883, 137341, 0.94
198776, 176978, 0.93
198784, 146596, 0.93
198802, 164111, 0.93
198830, 103380, 0.92
198830, 166746, 0.91
198830, 108590, 0.91
198741, 118347, 0.9
198882, 111262, 0.89
198832, 172921, 0.89
198810, 121328, 0.88
198729, 102925, 0.88
198755, 138371, 0.88
198785, 118347, 0.88
198770, 138371, 0.88
