numTrees	maxNumSplits	Correlation
23	2	0.01780673557
24	2	0.01768181574
25	2	0.02365589353
26	2	0.02293484937
27	2	0.02185437411
28	2	0.0193403434
29	2	0.01843874939
30	2	0.01639902959
31	2	0.0154342421
32	2	0.01087646876
33	2	0.009242988877
34	2	0.01268390216
35	2	0.01278370835
36	2	0.009619961315
37	2	0.009110877532
38	2	0.008050203209
39	2	0.007958497229
40	2	0.004758275908
41	2	0.008994665379
42	2	0.008463962282
43	2	0.006869714897
44	2	0.006708396114
45	2	0.004420382258
46	2	0.006351867223
47	2	0.007912927609
48	2	0.007442012548
49	2	0.01013125371
50	2	0.0100998272
51	2	0.009560691897
52	2	0.008919527303
53	2	0.007635261646
54	2	0.006419174187
55	2	0.008768591471
56	2	0.008340200606
57	2	0.004231950102
58	2	0.005704631445
59	2	0.002356238706
60	2	0.001482034709
61	2	-0.0009986672476
62	2	0.000185079014
63	2	0.0007618657813
64	2	-0.0003937082258
65	2	-0.001401395926
66	2	-0.001398369645
67	2	-0.003071467174
68	2	-0.003456994188
69	2	-0.003888812169
70	2	-0.004478752064
71	2	-0.004208977907
72	2	-0.00255517344
73	2	-0.005086124916
74	2	-0.005152097078
75	2	-0.005204617176
76	2	-0.004779063258
77	2	-0.005772753076
78	2	-0.006199863345
79	2	-0.007809954387
80	2	-0.007168066095
81	2	-0.005507143762
82	2	-0.005205896913
83	2	-0.004927032062
84	2	-0.006763721406
85	2	-0.005713926976
86	2	-0.005789931152
87	2	-0.004850354886
88	2	-0.0029434207
89	2	-0.002572418123
90	2	-0.00312932025
91	2	-0.003097989367
92	2	-0.002148795274
93	2	-0.002004377126
94	2	-0.001047326356
95	2	-0.0004424286508
96	2	-0.0004152997864
97	2	-0.0003142183976
98	2	0.0002443588345
99	2	0.001244287413
100	2	0.002014220338
101	2	0.001905850257
102	2	0.00162533062
103	2	0.001800309099
104	2	0.0009968987436
105	2	0.001502619121
106	2	0.002945584784
107	2	0.003174523731
108	2	0.004405017848
109	2	0.004336967957
110	2	0.003050342756
111	2	0.003390671382
112	2	0.003774983644
113	2	0.003858024423
114	2	0.004139005433
115	2	0.004324751523
116	2	0.004346648886
117	2	0.003700569198
118	2	0.00360205609
119	2	0.003504022944
120	2	0.003862510159
121	2	0.004594730693
122	2	0.004789785866
123	2	0.005243983303
124	2	0.005578670322
125	2	0.005241339835
126	2	0.005125534284
127	2	0.004313970032
128	2	0.00482858185
129	2	0.004266836801
130	2	0.004688589842
131	2	0.005505322748
132	2	0.005468842418
133	2	0.005503566359
134	2	0.005416087469
135	2	0.005675228441
136	2	0.005892086393
137	2	0.005127300005
138	2	0.005491578773
139	2	0.0059310187
140	2	0.006081887828
141	2	0.00650154783
142	2	0.006465335623
143	2	0.006826080772
144	2	0.006914839871
145	2	0.00718038817
146	2	0.006819673197
147	2	0.006921094819
148	2	0.006664331753
149	2	0.006334085281
150	2	0.006395993198
1	4	-0.7376780361
2	4	-0.5669110616
3	4	-0.4436124905
4	4	-0.3253580332
5	4	-0.2423971456
6	4	-0.1693685062
7	4	-0.1175633458
8	4	-0.08969687222
9	4	-0.05844218073
10	4	-0.02567529704
11	4	-0.01759397642
12	4	0.004358827265
13	4	0.01301306286
14	4	0.02915951755
15	4	0.03904548759
16	4	0.0473556465
17	4	0.04804748889
18	4	0.04615320851
19	4	0.0459016774
20	4	0.04606448431
21	4	0.04709202121
22	4	0.04595993469
23	4	0.04973271675
24	4	0.04959594606
25	4	0.04505999257
26	4	0.04324092302
27	4	0.04358396325
28	4	0.04509345236
29	4	0.04223721682
30	4	0.04192367735
31	4	0.04299024785
32	4	0.04128326064
33	4	0.04080861608
34	4	0.04194480497
35	4	0.04207631398
36	4	0.04049650735
37	4	0.04267184548
38	4	0.04146116254
39	4	0.04058004345
40	4	0.03958805075
41	4	0.03832429967
42	4	0.03921334271
43	4	0.03790900342
44	4	0.03848231694
45	4	0.03796549389
46	4	0.03768258757
47	4	0.03768737776
48	4	0.03501545237
49	4	0.03519414411
50	4	0.0356507583
51	4	0.03366517447
52	4	0.03310426522
53	4	0.03458962678
54	4	0.03538646491
55	4	0.03392663237
56	4	0.03165802055
57	4	0.03116041976
58	4	0.0312067259
59	4	0.02961838265
60	4	0.02854672723
61	4	0.02795619993
62	4	0.02741013138
63	4	0.02757776307
64	4	0.02692513953
65	4	0.02716556462
66	4	0.02650276254
67	4	0.02601563552
68	4	0.02682188942
69	4	0.02574387502
70	4	0.02628945734
71	4	0.02555127848
72	4	0.02522018363
73	4	0.02640294342
74	4	0.02634457154
75	4	0.02593511196
76	4	0.02492828962
77	4	0.02451037214
78	4	0.02701349597
79	4	0.02576211461
80	4	0.02506196101
81	4	0.0244748228
82	4	0.02365948025
83	4	0.02344956773
84	4	0.02308464442
85	4	0.02148655859
86	4	0.02116619039
87	4	0.02079907715
88	4	0.02048384336
89	4	0.01949306102
90	4	0.01872243437
91	4	0.01836060254
92	4	0.01785741906
93	4	0.01686386854
94	4	0.01702412025
95	4	0.01701606992
96	4	0.01608857051
97	4	0.01571319141
98	4	0.01572819729
99	4	0.01537929197
100	4	0.01521130501
101	4	0.01556716275
102	4	0.01596644352
103	4	0.01549693058
104	4	0.01504555383
105	4	0.014680644
106	4	0.01462128091
107	4	0.01389652192
108	4	0.01384439276
109	4	0.01300697123
110	4	0.01289492475
111	4	0.01261377869
112	4	0.01165623245
113	4	0.01128670011
114	4	0.01087898654
115	4	0.01070147086
116	4	0.01044866294
117	4	0.00981456357
118	4	0.009845135929
119	4	0.01032654921
120	4	0.009469119035
121	4	0.009321850667
122	4	0.009317071817
123	4	0.009184580973
124	4	0.008678576379
125	4	0.008586402338
126	4	0.008240760114
127	4	0.008187630264
128	4	0.007764897925
129	4	0.007513512217
130	4	0.006933013173
131	4	0.006900406524
132	4	0.006348309727
133	4	0.005927779403
134	4	0.005811972814
135	4	0.00573477429
136	4	0.005448797708
137	4	0.005329859097
138	4	0.005280380312
139	4	0.005067762568
140	4	0.004799196738
141	4	0.004356628325
142	4	0.00409304099
143	4	0.003946735206
144	4	0.004072978322
145	4	0.004284378999
146	4	0.004099286532
147	4	0.00389972243
148	4	0.003692610195
149	4	0.003494081227
150	4	0.003407738625
1	8	-0.7352240645
2	8	-0.5636541515
3	8	-0.4360142493
4	8	-0.3309387448
5	8	-0.2431856938
6	8	-0.1879591254
7	8	-0.1286818833
8	8	-0.09194712794
9	8	-0.06016989598
10	8	-0.04118691249
11	8	-0.01910509437
12	8	-0.005186428259
13	8	0.01142302574
14	8	0.02316846571
15	8	0.02862083256
16	8	0.03374495193
17	8	0.04570465845
18	8	0.04584971769
19	8	0.05521417881
20	8	0.04965396996
21	8	0.05252308564
22	8	0.05213192666
23	8	0.04920939845
24	8	0.04511471218
25	8	0.04940596243
26	8	0.04566822498
27	8	0.03933466534
28	8	0.03793647189
29	8	0.03813766354
30	8	0.0318163771
31	8	0.03212925392
32	8	0.02988586532
33	8	0.03081519891
34	8	0.03393026406
35	8	0.03300981342
36	8	0.03219820489
37	8	0.02872941941
38	8	0.02648840742
39	8	0.02501263314
40	8	0.02384457838
41	8	0.02446930636
42	8	0.02477180241
43	8	0.02317554789
44	8	0.0227931544
45	8	0.0226103247
46	8	0.02295665466
47	8	0.02435780919
48	8	0.02318025582
49	8	0.02306074844
50	8	0.02136309959
51	8	0.01857724839
52	8	0.0199971423
53	8	0.01913111298
54	8	0.01816006245
55	8	0.01937936449
56	8	0.01787886992
57	8	0.01667251585
58	8	0.01653485786
59	8	0.01471161743
60	8	0.01677877874
61	8	0.01794810758
62	8	0.01752671369
63	8	0.01603985159
64	8	0.01474530568
65	8	0.01444781322
66	8	0.01296672035
67	8	0.01253927206
68	8	0.0108913086
69	8	0.009551513472
70	8	0.007351733292
71	8	0.005547698795
72	8	0.006339827345
73	8	0.005205241976
74	8	0.007030586811
75	8	0.004099086778
76	8	0.002118319047
77	8	0.00135765987
78	8	0.001742507438
79	8	0.0004432085013
80	8	0.0005379029019
81	8	0.0001473640483
82	8	-0.0001804934181
83	8	0.0009098167486
84	8	-0.0001892464598
85	8	-0.0003681491709
86	8	-0.0007764232843
87	8	-0.001312806187
88	8	-0.001987596503
89	8	-0.00279476177
90	8	-0.004229088012
91	8	-0.004414187163
92	8	-0.004463487837
93	8	-0.004841456028
94	8	-0.005369597398
95	8	-0.006269122396
96	8	-0.006274520672
97	8	-0.007232018114
98	8	-0.007979128295
99	8	-0.007978331851
100	8	-0.00909374389
101	8	-0.009049515537
102	8	-0.01088493961
103	8	-0.01127321353
104	8	-0.01116246103
105	8	-0.01129140707
106	8	-0.01121716146
107	8	-0.01061614778
108	8	-0.01068434232
109	8	-0.010996917
110	8	-0.01096113751
111	8	-0.01098547502
112	8	-0.01140554227
113	8	-0.01140180397
114	8	-0.01176363524
115	8	-0.01202779942
116	8	-0.01308547188
117	8	-0.01368856351
118	8	-0.0134902489
119	8	-0.0137911081
120	8	-0.01412392137
121	8	-0.01467553426
122	8	-0.01468322209
123	8	-0.01544216526
124	8	-0.01567162834
125	8	-0.01577813866
126	8	-0.01622423809
127	8	-0.01666118365
128	8	-0.01675982773
129	8	-0.01735544262
130	8	-0.01845585788
131	8	-0.0186163157
132	8	-0.01881442853
133	8	-0.0194584003
134	8	-0.01968311899
135	8	-0.01974681429
136	8	-0.01992369081
137	8	-0.0205107557
138	8	-0.02062655168
139	8	-0.02060656987
140	8	-0.02052309491
141	8	-0.02054351416
142	8	-0.02046121628
143	8	-0.02068041913
144	8	-0.02039484514
145	8	-0.02058808733
146	8	-0.02068171604
147	8	-0.02093120045
148	8	-0.02108658223
149	8	-0.02109391554
150	8	-0.02141016339
