115	P12822	ACE_RABIT
116	P04049	RAF1_HUMAN
117	P34913	HYES_HUMAN
118	P34914	HYES_MOUSE
119	P05364	AMPC_ENTCL
120	P25910	BLAB_BACFG
121	P62593	BLAT_ECOLX
122	P06401	PRGR_HUMAN
123	P08235	MCR_HUMAN
124	P10635	CP2D6_HUMAN
125	O43451	MGA_HUMAN
126	P10253	LYAG_HUMAN
127	P23739	SUIS_RAT
128	Q02401	LPH_RAT
129	P48147	PPCE_HUMAN
130	P97321	SEPR_MOUSE
131	O14578	CTRO_HUMAN
132	O14976	GAK_HUMAN
133	O43353	RIPK2_HUMAN
134	O75676	KS6A4_HUMAN
135	O94804	STK10_HUMAN
136	O94956	SO2B1_HUMAN
137	P00519	ABL1_HUMAN
138	P07947	YES_HUMAN
139	P07948	LYN_HUMAN
140	P07949	RET_HUMAN
141	P08581	MET_HUMAN
142	P08631	HCK_HUMAN
143	P09619	PGFRB_HUMAN
144	P09769	FGR_HUMAN
145	P16234	PGFRA_HUMAN
146	P17948	VGFR1_HUMAN
147	P19525	E2AK2_HUMAN
148	P21802	FGFR2_HUMAN
149	P29320	EPHA3_HUMAN
150	P29322	EPHA8_HUMAN
151	P29376	LTK_HUMAN
152	P31152	MK04_HUMAN
153	P35590	TIE1_HUMAN
154	P35916	VGFR3_HUMAN
155	P42684	ABL2_HUMAN
156	P42685	FRK_HUMAN
157	P45984	MK09_HUMAN
158	P48730	KC1D_HUMAN
159	P51451	BLK_HUMAN
160	P52333	JAK3_HUMAN
161	P68370	TBA1A_RAT
162	Q06418	TYRO3_HUMAN
163	Q08345	DDR1_HUMAN
164	Q09013	DMPK_HUMAN
165	Q13470	TNK1_HUMAN
166	Q15303	ERBB4_HUMAN
167	Q15375	EPHA7_HUMAN
168	Q2M2I8	AAK1_HUMAN
169	Q3U3Q1	ULK3_MOUSE
170	Q59H18	TNI3K_HUMAN
171	Q6DT37	MRCKG_HUMAN
172	Q8NI60	ADCK3_HUMAN
173	Q92887	MRP2_HUMAN
174	Q96D53	ADCK4_HUMAN
175	Q96GD4	AURKB_HUMAN
176	Q9BUB5	MKNK1_HUMAN
177	Q9H1R3	MYLK2_HUMAN
178	Q9H2G2	SLK_HUMAN
179	Q9HBH9	MKNK2_HUMAN
180	Q9NSY1	BMP2K_HUMAN
181	Q9P2K8	E2AK4_HUMAN
182	Q9UF33	EPHA6_HUMAN
183	Q9UM73	ALK_HUMAN
184	Q9UQB9	AURKC_HUMAN
185	P42336	PK3CA_HUMAN
186	P65502	NADD_STAAN
187	P43140	ADA1A_RAT
188	Q06187	BTK_HUMAN
189	P05186	PPBT_HUMAN
190	Q07820	MCL1_HUMAN
191	P35354	PGH2_HUMAN
192	P50406	5HT6R_HUMAN
193	P32246	CCR1_HUMAN
194	P00374	DYR_HUMAN
195	P00375	DYR_MOUSE
196	Q07422	DRTS_TOXGO
197	P36888	FLT3_HUMAN
198	P27695	APEX1_HUMAN
199	P33981	TTK_HUMAN
200	P41597	CCR2_HUMAN
201	P53350	PLK1_HUMAN
202	Q92769	HDAC2_HUMAN
203	Q9BY41	HDAC8_HUMAN
204	P31639	SC5A2_HUMAN
205	P00784	PAPA1_CARPA
206	Q05469	LIPS_HUMAN
207	P25103	NK1R_HUMAN
208	P46663	BKRB1_HUMAN
209	P07753	PSBA_CHLRE
210	Q02763	TIE2_HUMAN
211	O76074	PDE5A_HUMAN
212	P45452	MMP13_HUMAN
213	P03956	MMP1_HUMAN
214	P29475	NOS1_HUMAN
215	O43497	CAC1G_HUMAN
216	P50579	MAP2_HUMAN
217	P23977	SC6A3_RAT
218	O35433	TRPV1_RAT
219	O00591	GBRP_HUMAN
220	O14764	GBRD_HUMAN
221	P02692	FABPL_RAT
222	P08219	GBRA1_BOVIN
223	P08220	GBRB1_BOVIN
224	P10063	GBRA2_BOVIN
225	P10064	GBRA3_BOVIN
226	P14867	GBRA1_HUMAN
227	P15431	GBRB1_RAT
228	P16305	GBRA6_MOUSE
229	P18505	GBRB1_HUMAN
230	P18506	GBRD_RAT
231	P18507	GBRG2_HUMAN
232	P18508	GBRG2_RAT
233	P19969	GBRA5_RAT
234	P20236	GBRA3_RAT
235	P20237	GBRA4_BOVIN
236	P22300	GBRG2_BOVIN
237	P22723	GBRG2_MOUSE
238	P22933	GBRD_MOUSE
239	P23574	GBRG1_RAT
240	P23576	GBRA2_RAT
241	P26048	GBRA2_MOUSE
242	P26049	GBRA3_MOUSE
243	P27681	GBRG3_MOUSE
244	P28471	GBRA4_RAT
245	P28472	GBRB3_HUMAN
246	P28473	GBRG3_RAT
247	P30191	GBRA6_RAT
248	P31644	GBRA5_HUMAN
249	P34903	GBRA3_HUMAN
250	P47869	GBRA2_HUMAN
251	P47870	GBRB2_HUMAN
252	P48169	GBRA4_HUMAN
253	P50571	GBRB1_MOUSE
254	P50572	GBRR1_RAT
255	P62812	GBRA1_MOUSE
256	P62813	GBRA1_RAT
257	P63079	GBRB3_RAT
258	P63080	GBRB3_MOUSE
259	P63138	GBRB2_RAT
260	P78334	GBRE_HUMAN
261	Q16445	GBRA6_HUMAN
262	Q8BHJ7	GBRA5_MOUSE
263	Q8N1C3	GBRG1_HUMAN
264	Q8QZW7	GBRP_MOUSE
265	Q99928	GBRG3_HUMAN
266	Q9D6F4	GBRA4_MOUSE
267	Q9ES14	GBRE_RAT
268	Q9JLF1	GBRT_MOUSE
269	Q9R0Y8	GBRG1_MOUSE
270	Q9UN88	GBRT_HUMAN
271	P31652	SC6A4_RAT
272	O00748	EST2_HUMAN
273	O60755	GALR3_HUMAN
274	P12337	EST1_RABIT
275	P38605	CAS1_ARATH
276	P19634	SL9A1_HUMAN
277	Q9Y5X9	LIPE_HUMAN
278	P28482	MK01_HUMAN
279	Q02750	MP2K1_HUMAN
280	P53779	MK10_HUMAN
281	Q16539	MK14_HUMAN
282	P12931	SRC_HUMAN
283	P06493	CDK1_HUMAN
284	O15554	KCNN4_HUMAN
285	P04629	NTRK1_HUMAN
286	P37136	ACES_RAT
287	O75762	TRPA1_HUMAN
288	P51679	CCR4_HUMAN
289	Q8IXJ6	SIR2_HUMAN
290	P32897	TIM23_YEAST
291	O19175	KC1A_PIG
292	Q63470	DYR1A_RAT
293	P35353	CRFR1_RAT
294	O00329	PK3CD_HUMAN
295	P05177	CP1A2_HUMAN
296	P08684	CP3A4_HUMAN
297	P11712	CP2C9_HUMAN
298	P33261	CP2CJ_HUMAN
299	P48736	PK3CG_HUMAN
300	P78527	PRKDC_HUMAN
301	Q13315	ATM_HUMAN
302	Q13535	ATR_HUMAN
303	P00734	THRB_HUMAN
304	P41586	PACR_HUMAN
305	P16083	NQO2_HUMAN
306	P51812	KS6A3_HUMAN
307	O15530	PDPK1_HUMAN
308	Q92731	ESR2_HUMAN
309	Q02127	PYRD_HUMAN
310	P08049	NEP_RABIT
311	Q00975	CAC1B_HUMAN
312	P81721	VACHT_TORCA
313	P49327	FAS_HUMAN
314	O08914	FAAH1_MOUSE
315	O35678	MGLL_MOUSE
316	Q8R2Y0	ABHD6_MOUSE
317	P0C6X7	R1AB_CVHSA
318	O42713	PPO2_AGABI
319	P04062	GLCM_HUMAN
320	P06213	INSR_HUMAN
321	P25116	PAR1_HUMAN
322	P33535	OPRM_RAT
323	Q15046	SYK_HUMAN
324	P55055	NR1H2_HUMAN
325	Q13133	NR1H3_HUMAN
326	P54760	EPHB4_HUMAN
327	P15304	LIPS_RAT
328	P14174	MIF_HUMAN
329	P00742	FA10_HUMAN
330	Q96RJ0	TAAR1_HUMAN
331	P51450	RORG_MOUSE
332	P47900	P2RY1_HUMAN
333	P48048	KCNJ1_HUMAN
334	P27467	WNT3A_MOUSE
335	P47806	GLI1_MOUSE
336	Q13258	PD2R_HUMAN
337	P43115	PE2R3_HUMAN
338	P10275	ANDR_HUMAN
339	P07711	CATL1_HUMAN
340	P07858	CATB_HUMAN
341	P41594	GRM5_HUMAN
342	Q02224	CENPE_HUMAN
343	O75908	SOAT2_HUMAN
344	P25929	NPY1R_HUMAN
345	P49146	NPY2R_HUMAN
346	P09874	PARP1_HUMAN
347	Q61214	DYR1A_MOUSE
348	P14061	DHB1_HUMAN
349	P37059	DHB2_HUMAN
350	P15428	PGDH_HUMAN
351	P30291	WEE1_HUMAN
352	P45983	MK08_HUMAN
353	P87108	TIM10_YEAST
354	Q8N5Z0	AADAT_HUMAN
355	O97972	INMT_RABIT
356	P09483	ACHA4_RAT
357	P32297	ACHA3_HUMAN
358	P31213	S5A2_HUMAN
359	O14746	TERT_HUMAN
360	P29466	CASP1_HUMAN
361	P55210	CASP7_HUMAN
362	P55212	CASP6_HUMAN
363	Q14790	CASP8_HUMAN
364	Q92847	GHSR_HUMAN
365	P41180	CASR_HUMAN
366	P35639	DDIT3_MOUSE
367	O43570	CAH12_HUMAN
368	Q16790	CAH9_HUMAN
369	Q12884	SEPR_HUMAN
370	P42356	PI4KA_HUMAN
371	P25105	PTAFR_HUMAN
372	P08246	ELNE_HUMAN
373	P81908	CHLE_HORSE
374	Q16602	CALRL_HUMAN
375	P08909	5HT2C_RAT
376	P14842	5HT2A_RAT
377	P30994	5HT2B_RAT
378	P15538	C11B1_HUMAN
379	P19099	C11B2_HUMAN
380	P20292	AL5AP_HUMAN
381	P10721	KIT_HUMAN
382	Q16832	DDR2_HUMAN
383	P42785	PCP_HUMAN
384	Q969V1	MCHR2_HUMAN
385	P35236	PTN7_HUMAN
386	P9WQA3	ALF_MYCTU
387	O14684	PTGES_HUMAN
388	P08172	ACM2_HUMAN
389	O60911	CATL2_HUMAN
390	P49684	UR2R_RAT
391	O14757	CHK1_HUMAN
392	P14735	IDE_HUMAN
393	P42330	AK1C3_HUMAN
394	P20618	PSB1_HUMAN
395	P28074	PSB5_HUMAN
396	P49721	PSB2_HUMAN
397	P19643	AOFB_RAT
398	P11309	PIM1_HUMAN
399	Q9P1W9	PIM2_HUMAN
400	P98170	XIAP_HUMAN
401	O95931	CBX7_HUMAN
402	P29375	KDM5A_HUMAN
403	Q05BQ5	MBTD1_HUMAN
404	Q12888	TP53B_HUMAN
405	Q8NA19	LMBL4_HUMAN
406	Q96JM7	LMBL3_HUMAN
407	Q96T88	UHRF1_HUMAN
408	Q9BUL5	PHF23_HUMAN
409	Q9UHJ3	SMBT1_HUMAN
410	P29275	AA2BR_HUMAN
411	P35436	NMDE1_MOUSE
412	P35438	NMDZ1_MOUSE
413	Q01097	NMDE2_MOUSE
414	Q01098	NMDE3_MOUSE
415	Q03391	NMDE4_MOUSE
416	Q91ZU9	NMD3B_MOUSE
417	P07900	HS90A_HUMAN
418	P27487	DPP4_HUMAN
419	Q9Y233	PDE10_HUMAN
420	P28223	5HT2A_HUMAN
421	P28335	5HT2C_HUMAN
422	P53686	HST2_YEAST
423	Q96EB6	SIR1_HUMAN
424	Q60714	S27A1_MOUSE
425	Q6PCB7	S27A1_HUMAN
426	Q9Y5Y4	PD2R2_HUMAN
427	O15399	NMDE4_HUMAN
428	O60391	NMD3B_HUMAN
429	P35439	NMDZ1_RAT
430	Q05586	NMDZ1_HUMAN
431	Q12879	NMDE1_HUMAN
432	Q13224	NMDE2_HUMAN
433	Q14957	NMDE3_HUMAN
434	Q8TCU5	NMD3A_HUMAN
435	Q9ULK0	GRID1_HUMAN
436	P08913	ADA2A_HUMAN
437	Q99720	SGMR1_HUMAN
438	P26431	SL9A1_RAT
439	P14902	I23O1_HUMAN
440	Q7TMR0	PCP_MOUSE
441	P04035	HMDH_HUMAN
442	P28593	TYTR_TRYCR
443	P12527	LOX5_RAT
444	P20272	CNR1_RAT
445	P00797	RENI_HUMAN
446	Q4FZV0	MANBA_RAT
447	Q58D55	BGAL_BOVIN
448	P79208	PGH2_SHEEP
449	P24557	THAS_HUMAN
450	P40763	STAT3_HUMAN
451	P14555	PA2GA_HUMAN
452	Q02779	M3K10_HUMAN
453	P37268	FDFT_HUMAN
454	P00592	PA21B_PIG
455	P51452	DUS3_HUMAN
456	Q05209	PTN12_HUMAN
457	Q13946	PDE7A_HUMAN
458	P13866	SC5A1_HUMAN
459	Q2NNR5	CLTR1_CAVPO
460	P05979	PGH1_SHEEP
461	P23219	PGH1_HUMAN
462	P14550	AK1A1_HUMAN
463	P15121	ALDR_HUMAN
464	P22460	KCNA5_HUMAN
465	P04058	ACES_TORCA
466	P31749	AKT1_HUMAN
467	O70526	BKRB2_CAVPO
468	Q92793	CBP_HUMAN
469	Q9BXF3	CECR2_HUMAN
470	Q9H8M2	BRD9_HUMAN
471	P41144	OPRK_CAVPO
472	Q8R455	TRPM8_RAT
473	P14416	DRD2_HUMAN
474	P35462	DRD3_HUMAN
475	P35400	GRM7_RAT
476	P13516	ACOD1_MOUSE
477	O00444	PLK4_HUMAN
478	P06737	PYGL_HUMAN
479	O43613	OX1R_HUMAN
480	O95822	DCMC_HUMAN
481	P13569	CFTR_HUMAN
482	P25101	EDNRA_HUMAN
483	P26684	EDNRA_RAT
484	Q07343	PDE4B_HUMAN
485	Q08499	PDE4D_HUMAN
486	P33247	SQHC_ALIAD
487	Q64602	AADAT_RAT
488	P51677	CCR3_HUMAN
489	P08254	MMP3_HUMAN
490	P14780	MMP9_HUMAN
491	P22894	MMP8_HUMAN
492	P50281	MMP14_HUMAN
493	Q9NPA2	MMP25_HUMAN
494	P05093	CP17A_HUMAN
495	P11511	CP19A_HUMAN
496	P31424	GRM5_RAT
497	Q15910	EZH2_HUMAN
498	Q06124	PTN11_HUMAN
499	P31421	GRM2_RAT
500	P05121	PAI1_HUMAN
501	Q13370	PDE3B_HUMAN
502	Q14432	PDE3A_HUMAN
503	P61088	UBE2N_HUMAN
504	P16184	DYR_PNECA
505	P31649	S6A13_MOUSE
506	P39900	MMP12_HUMAN
507	P03070	LT_SV40
508	P24822	PPBI_MOUSE
509	P18090	ADRB1_RAT
510	P18901	DRD1_RAT
511	P19020	DRD3_RAT
512	P21917	DRD4_HUMAN
513	P25115	DRD5_RAT
514	P26255	ADRB3_RAT
515	P30729	DRD4_RAT
516	P54833	ADRB2_CANFA
517	P15823	ADA1B_RAT
518	P23944	ADA1D_RAT
519	P37231	PPARG_HUMAN
520	Q03181	PPARD_HUMAN
521	Q07869	PPARA_HUMAN
522	O00519	FAAH1_HUMAN
523	Q14524	SCN5A_HUMAN
524	P23687	PPCE_PIG
525	P20815	CP3A5_HUMAN
526	P32245	MC4R_HUMAN
527	P42224	STAT1_HUMAN
528	O60674	JAK2_HUMAN
529	P49759	CLK1_HUMAN
530	P21398	AOFA_BOVIN
531	P56560	AOFB_BOVIN
532	P37058	DHB3_HUMAN
533	P06240	LCK_MOUSE
534	P62937	PPIA_HUMAN
535	P30556	AGTR1_HUMAN
536	P19327	5HT1A_RAT
537	P14270	PDE4D_RAT
538	P14646	PDE4B_RAT
539	P54748	PDE4A_RAT
540	Q9QNF7	KITH_HHV1
541	P27815	PDE4A_HUMAN
542	P00376	DYR_BOVIN
543	P17706	PTN2_HUMAN
544	O60725	ICMT_HUMAN
545	P19821	DPO1_THEAQ
546	O08703	KCNH2_CAVPO
547	P34707	SKN1_CAEEL
548	P07308	ACOD1_RAT
549	P14600	NK1R_RAT
550	P32300	OPRD_MOUSE
551	P41143	OPRD_HUMAN
552	P97266	OPRM_CAVPO
553	O43174	CP26A_HUMAN
554	P70263	PD2R_MOUSE
555	Q6XKD3	PD2R2_RAT
556	Q9Z2J6	PD2R2_MOUSE
557	P33533	OPRD_RAT
558	P27867	DHSO_RAT
559	P00489	PYGM_RABIT
560	Q9R0C9	SGMR1_RAT
561	P34949	MPI_HUMAN
562	P03372	ESR1_HUMAN
563	P06241	FYN_HUMAN
564	P15207	ANDR_RAT
565	P18825	ADA2C_HUMAN
566	P21452	NK2R_HUMAN
567	P27361	MK03_HUMAN
568	P29274	AA2AR_HUMAN
569	P41595	5HT2B_HUMAN
570	P43367	CAN2_PIG
571	P55072	TERA_HUMAN
572	P61956	SUMO2_HUMAN
573	P63165	SUMO1_HUMAN
574	O77636	ADA17_PIG
575	Q00987	MDM2_HUMAN
576	P18405	S5A1_HUMAN
577	Q9QUQ5	TRPC4_MOUSE
578	P11715	CP17A_RAT
579	Q15746	MYLK_HUMAN
580	P05067	A4_HUMAN
581	P43403	ZAP70_HUMAN
582	P61169	DRD2_RAT
583	P06276	CHLE_HUMAN
584	P21731	TA2R_HUMAN
585	O60341	KDM1A_HUMAN
586	P08311	CATG_HUMAN
587	P53634	CATC_HUMAN
588	Q3UP87	ELNE_MOUSE
589	Q61096	PRTN3_MOUSE
590	Q9GZT9	EGLN1_HUMAN
591	P07451	CAH3_HUMAN
592	P29474	NOS3_HUMAN
593	Q00960	NMDE2_RAT
594	P19111	PPBI_BOVIN
595	Q05769	PGH2_MOUSE
596	P36897	TGFR1_HUMAN
597	P41279	M3K8_HUMAN
598	P51661	DHI2_MOUSE
599	Q05397	FAK1_HUMAN
600	O43293	DAPK3_HUMAN
601	O75582	KS6A5_HUMAN
602	O75716	STK16_HUMAN
603	P15735	PHKG2_HUMAN
604	P49674	KC1E_HUMAN
605	P49760	CLK2_HUMAN
606	P53778	MK12_HUMAN
607	Q00536	CDK16_HUMAN
608	Q13043	STK4_HUMAN
609	Q14012	KCC1A_HUMAN
610	Q15349	KS6A2_HUMAN
611	Q7KZI7	MARK2_HUMAN
612	Q8IU85	KCC1D_HUMAN
613	Q96NX5	KCC1G_HUMAN
614	Q96RR4	KKCC2_HUMAN
615	Q9HAZ1	CLK4_HUMAN
616	Q9HCP0	KC1G1_HUMAN
617	Q9JI10	STK3_MOUSE
618	Q9UEE5	ST17A_HUMAN
619	Q9UIK4	DAPK2_HUMAN
620	Q9UKE5	TNIK_HUMAN
621	Q9Y2H1	ST38L_HUMAN
622	P25021	HRH2_HUMAN
623	P35367	HRH1_HUMAN
624	Q01984	HNMT_RAT
625	Q9H3N8	HRH4_HUMAN
626	Q9QYN8	HRH3_RAT
627	Q9Y5N1	HRH3_HUMAN
628	P49841	GSK3B_HUMAN
629	Q9Y2T6	GPR55_HUMAN
630	O88703	HCN2_MOUSE
631	O88704	HCN1_MOUSE
632	Q9Y3Q4	HCN4_HUMAN
633	O14939	PLD2_HUMAN
634	Q13393	PLD1_HUMAN
635	P22687	CETP_RABIT
636	P43490	NAMPT_HUMAN
637	P11362	FGFR1_HUMAN
638	P48999	LOX5_MOUSE
639	P29476	NOS1_RAT
640	Q62600	NOS3_RAT
641	Q9Y2R2	PTN22_HUMAN
642	P80365	DHI2_HUMAN
643	P25104	AGTR1_BOVIN
644	P31651	S6A12_MOUSE
645	Q5S007	LRRK2_HUMAN
646	P26358	DNMT1_HUMAN
647	Q9GZU7	CTDS1_HUMAN
648	Q99835	SMO_HUMAN
649	P08236	BGLR_HUMAN
650	Q02769	FDFT_RAT
651	P49681	NPBW1_MOUSE
652	P00488	F13A_HUMAN
653	P21980	TGM2_HUMAN
654	P22735	TGM1_HUMAN
655	P25095	AGTRA_RAT
656	Q63931	CCKAR_CAVPO
657	P25025	CXCR2_HUMAN
658	Q13822	ENPP2_HUMAN
659	P80299	HYES_RAT
660	P23443	KS6B1_HUMAN
661	P00381	DYR_LACCA
662	Q920D2	DYR_RAT
663	Q9WUI1	MK11_MOUSE
664	P21396	AOFA_RAT
665	P25024	CXCR1_HUMAN
666	P31751	AKT2_HUMAN
667	Q9Y243	AKT3_HUMAN
668	Q9NRA0	SPHK2_HUMAN
669	Q9NYA1	SPHK1_HUMAN
670	P07861	NEP_RAT
671	P08473	NEP_HUMAN
672	P20701	ITAL_HUMAN
673	Q7Z2W7	TRPM8_HUMAN
674	P25162	ACH4_DROME
675	P42681	TXK_HUMAN
676	P43405	KSYK_HUMAN
677	P12746	LUXR_ALIFS
678	P33905	TRAR_RHIRD
679	O15111	IKKA_HUMAN
680	O35505	CAC1C_CAVPO
681	P48145	NPBW1_HUMAN
682	P21836	ACES_MOUSE
683	P23795	ACES_BOVIN
684	P32738	CLAT_RAT
685	P55085	PAR2_HUMAN
686	P0A4L9	GYRB_STRPN
687	Q9Y5S8	NOX1_HUMAN
688	Q9P0U3	SENP1_HUMAN
689	P06211	ESR1_RAT
690	P04293	DPOL_HHV11
691	P08546	DPOL_HCMVA
692	P09252	DPOL_VZVD
693	P10145	IL8_HUMAN
694	P22102	PUR2_HUMAN
695	Q64737	PUR2_MOUSE
696	Q16850	CP51A_HUMAN
697	Q5AJ71	CAN_CANAL
698	Q9UBE0	SAE1_HUMAN
699	Q6V1X1	DPP8_HUMAN
700	Q86TI2	DPP9_HUMAN
701	P07099	HYEP_HUMAN
702	P09923	PPBI_HUMAN
703	Q04206	TF65_HUMAN
704	O60603	TLR2_HUMAN
705	Q6P7A9	LYAG_RAT
706	P00915	CAH1_HUMAN
707	P00918	CAH2_HUMAN
708	Q9ULX7	CAH14_HUMAN
709	P09467	F16P1_HUMAN
710	P30547	NK1R_CAVPO
711	P19971	TYPH_HUMAN
712	P34975	OPRK_RAT
713	P42866	OPRM_MOUSE
714	O70370	CATS_MOUSE
715	O43614	OX2R_HUMAN
716	P10827	THA_HUMAN
717	Q9UNA0	ATS5_HUMAN
718	O00482	NR5A2_HUMAN
719	P23385	GRM1_RAT
720	Q13255	GRM1_HUMAN
721	Q9NUW8	TYDP1_HUMAN
722	Q03311	CHLE_MOUSE
723	P28336	NMBR_HUMAN
724	Q9UHC9	NPCL1_HUMAN
725	P30542	AA1R_HUMAN
726	P30969	GNRHR_RAT
727	P07943	ALDR_RAT
728	P17538	CTRB1_HUMAN
729	Q9QYJ6	PDE10_RAT
730	Q9H244	P2Y12_HUMAN
731	Q9EPX4	P2Y12_RAT
732	P03433	PA_I34A1
733	Q15761	NPY5R_HUMAN
734	Q06000	LIPL_RAT
735	O60760	HPGDS_HUMAN
736	P34998	CRFR1_HUMAN
737	P53396	ACLY_HUMAN
738	O41156	THYX_PBCV1
739	Q8G2R2	HISX_BRUSU
740	P04054	PA21B_HUMAN
741	Q9Y4P1	ATG4B_HUMAN
742	O08726	GALR2_RAT
743	P07339	CATD_HUMAN
744	P11413	G6PD_HUMAN
745	P05129	KPCG_HUMAN
746	P05771	KPCB_HUMAN
747	P17252	KPCA_HUMAN
748	P24723	KPCL_HUMAN
749	Q02156	KPCE_HUMAN
750	Q05513	KPCZ_HUMAN
751	Q05655	KPCD_HUMAN
752	P02753	RET4_HUMAN
753	P22411	DPP4_PIG
754	P50591	TNF10_HUMAN
755	P80457	XDH_BOVIN
756	O14727	APAF_HUMAN
757	Q2TB90	HKDC1_HUMAN
758	P51685	CCR8_HUMAN
759	P05023	AT1A1_HUMAN
760	P13637	AT1A3_HUMAN
761	P50993	AT1A2_HUMAN
762	P54707	AT12A_HUMAN
763	Q13733	AT1A4_HUMAN
764	P13612	ITA4_HUMAN
765	P06756	ITAV_HUMAN
766	P18564	ITB6_HUMAN
767	P55263	ADK_HUMAN
768	Q9Y271	CLTR1_HUMAN
769	P00766	CTRA_BOVIN
770	P23946	CMA1_HUMAN
771	P10696	PPBN_HUMAN
772	P13497	BMP1_HUMAN
773	Q9Y239	NOD1_HUMAN
774	P9WNG3	FABH_MYCTU
775	Q92843	B2CL2_HUMAN
776	P48776	T23O_MOUSE
777	Q16769	QPCT_HUMAN
778	P05106	ITB3_HUMAN
779	P08514	ITA2B_HUMAN
780	P07333	CSF1R_HUMAN
781	Q9Y2I1	NISCH_HUMAN
782	Q12908	NTCP2_HUMAN
783	Q9H228	S1PR5_HUMAN
784	P15559	NQO1_HUMAN
785	P35228	NOS2_HUMAN
786	P33534	OPRK_MOUSE
787	Q9UKP6	UR2R_HUMAN
788	P52732	KIF11_HUMAN
789	P43220	GLP1R_HUMAN
790	P47871	GLR_HUMAN
791	Q61606	GLR_MOUSE
792	P19490	GRIA1_RAT
