Dataset:N1Tc0.7to0.8
Model: NRLMF, c:5, K1:5, K2:5, r:100, lambda_d:0.125, lambda_t:0.125, alpha:0.25, beta:0.125, theta:0.5, max_iter:300
1	0.67100
2	0.76022
3	0.78067
4	0.78810
5	0.80112
6	0.80855
7	0.81599
8	0.81970
9	0.82342
10	0.82900
11	0.83086
12	0.83457
13	0.84572
14	0.84944
15	0.84944
16	0.84944
17	0.85316
18	0.85316
19	0.85874
20	0.86059
21	0.86059
22	0.86059
23	0.86059
24	0.86245
25	0.86431
26	0.86617
27	0.86617
28	0.86803
29	0.86989
30	0.86989
31	0.86989
32	0.87175
33	0.87175
34	0.87361
35	0.87361
36	0.87361
37	0.87361
38	0.87361
39	0.87361
40	0.87361
41	0.87732
42	0.87732
43	0.87732
44	0.87918
45	0.87918
46	0.87918
47	0.87918
48	0.88104
49	0.88104
50	0.88104
51	0.88104
52	0.88290
53	0.88290
54	0.88290
55	0.88476
56	0.88848
57	0.88848
58	0.89033
59	0.89219
60	0.89219
61	0.89219
62	0.89219
63	0.89219
64	0.89219
65	0.89219
66	0.89219
67	0.89219
68	0.89219
69	0.89219
70	0.89219
71	0.89219
72	0.89219
73	0.89219
74	0.89219
75	0.89591
76	0.89591
77	0.89591
78	0.89591
79	0.89777
80	0.89777
81	0.89777
82	0.89777
83	0.89777
84	0.89777
85	0.89777
86	0.89777
87	0.89777
88	0.89777
89	0.89777
90	0.89963
91	0.89963
92	0.89963
93	0.90149
94	0.90149
95	0.90149
96	0.90149
97	0.90149
98	0.90149
99	0.90149
100	0.90149
101	0.90149
102	0.90149
103	0.90149
104	0.90149
105	0.90149
106	0.90149
107	0.90149
108	0.90149
109	0.90149
110	0.90149
111	0.90149
112	0.90149
113	0.90149
114	0.90149
115	0.90149
116	0.90149
117	0.90149
118	0.90149
119	0.90149
120	0.90149
121	0.90149
122	0.90149
123	0.90149
124	0.90149
125	0.90149
126	0.90149
127	0.90149
128	0.90149
129	0.90149
130	0.90149
131	0.90149
132	0.90149
133	0.90149
134	0.90149
135	0.90149
136	0.90149
137	0.90149
138	0.90149
139	0.90149
140	0.90149
141	0.90149
142	0.90149
143	0.90149
144	0.90149
145	0.90149
146	0.90149
147	0.90149
148	0.90149
149	0.90149
150	0.90149
151	0.90149
152	0.90149
153	0.90149
154	0.90149
155	0.90149
156	0.90149
157	0.90149
158	0.90149
159	0.90149
160	0.90149
161	0.90149
162	0.90149
163	0.90149
164	0.90149
165	0.90149
166	0.90149
167	0.90149
168	0.90149
169	0.90149
170	0.90149
171	0.90149
172	0.90149
173	0.90149
174	0.90149
175	0.90149
176	0.90149
177	0.90149
178	0.90149
179	0.90149
180	0.90149
181	0.90149
182	0.90149
183	0.90149
184	0.90149
185	0.90149
186	0.90149
187	0.90149
188	0.90149
189	0.90149
190	0.90149
191	0.90149
192	0.90149
193	0.90149
194	0.90149
195	0.90149
196	0.90149
197	0.90149
198	0.90149
199	0.90335
200	0.90335
201	0.90335
202	0.90335
203	0.90335
204	0.90335
205	0.90335
206	0.90335
207	0.90335
208	0.90335
209	0.90335
210	0.90335
211	0.90335
212	0.90335
213	0.90335
214	0.90335
215	0.90335
216	0.90335
217	0.90335
218	0.90335
219	0.90335
220	0.90335
221	0.90335
222	0.90335
223	0.90335
224	0.90335
225	0.90335
226	0.90335
227	0.90335
228	0.90335
229	0.90335
230	0.90335
231	0.90335
232	0.90335
233	0.90335
234	0.90335
235	0.90335
236	0.90335
237	0.90335
238	0.90335
239	0.90520
240	0.90520
241	0.90520
242	0.90520
243	0.90520
244	0.90520
245	0.90520
246	0.90520
247	0.90520
248	0.90520
249	0.90520
250	0.90520
251	0.90520
252	0.90706
253	0.90706
254	0.90706
255	0.90706
256	0.90706
257	0.90706
258	0.90706
259	0.90706
260	0.90706
261	0.90706
262	0.90706
263	0.90706
264	0.90706
265	0.90706
266	0.90706
267	0.90706
268	0.90706
269	0.90706
270	0.90706
271	0.90706
272	0.90706
273	0.90706
274	0.90706
275	0.90706
276	0.90706
277	0.90706
278	0.90892
279	0.90892
280	0.90892
281	0.90892
282	0.90892
283	0.90892
284	0.90892
285	0.90892
286	0.90892
287	0.90892
288	0.90892
289	0.90892
290	0.90892
291	0.90892
292	0.90892
293	0.90892
294	0.90892
295	0.90892
296	0.90892
297	0.90892
298	0.90892
299	0.90892
300	0.90892
301	0.90892
302	0.90892
303	0.90892
304	0.90892
305	0.90892
306	0.90892
307	0.91078
308	0.91078
309	0.91078
310	0.91078
311	0.91078
312	0.91078
313	0.91078
314	0.91078
315	0.91078
316	0.91078
317	0.91078
318	0.91078
319	0.91078
320	0.91078
321	0.91078
322	0.91078
323	0.91078
324	0.91078
325	0.91078
326	0.91078
327	0.91078
328	0.91078
329	0.91078
330	0.91078
331	0.91078
332	0.91078
333	0.91078
334	0.91078
335	0.91078
336	0.91078
337	0.91078
338	0.91078
339	0.91078
340	0.91078
341	0.91078
342	0.91078
343	0.91078
344	0.91078
345	0.91078
346	0.91078
347	0.91078
348	0.91078
349	0.91078
350	0.91078
