Dataset:N3upTc0.7to0.8
Model: NRLMF, c:5, K1:5, K2:5, r:100, lambda_d:0.125, lambda_t:0.125, alpha:0.25, beta:0.125, theta:0.5, max_iter:300
1	0.00000
2	0.03451
3	0.12044
4	0.18620
5	0.23698
6	0.28125
7	0.31706
8	0.34310
9	0.37305
10	0.39518
11	0.41276
12	0.43359
13	0.45117
14	0.46549
15	0.47786
16	0.49219
17	0.50326
18	0.51432
19	0.52604
20	0.53451
21	0.54167
22	0.54818
23	0.55078
24	0.55469
25	0.55794
26	0.56315
27	0.56836
28	0.57161
29	0.57357
30	0.58138
31	0.58464
32	0.58594
33	0.58984
34	0.59245
35	0.59635
36	0.59896
37	0.60221
38	0.60612
39	0.61068
40	0.61393
41	0.61654
42	0.61979
43	0.62174
44	0.62500
45	0.62826
46	0.63086
47	0.63477
48	0.63607
49	0.63802
50	0.64062
51	0.64323
52	0.64648
53	0.64648
54	0.64974
55	0.64974
56	0.65299
57	0.65430
58	0.65560
59	0.65951
60	0.66146
61	0.66471
62	0.66862
63	0.67057
64	0.67253
65	0.67513
66	0.67708
67	0.67839
68	0.68034
69	0.68164
70	0.68294
71	0.68424
72	0.68555
73	0.68685
74	0.68945
75	0.69141
76	0.69336
77	0.69661
78	0.69727
79	0.69922
80	0.70247
81	0.70443
82	0.70508
83	0.70508
84	0.70703
85	0.70768
86	0.70768
87	0.70964
88	0.71224
89	0.71484
90	0.71549
91	0.71549
92	0.71680
93	0.71875
94	0.72005
95	0.72070
96	0.72201
97	0.72331
98	0.72396
99	0.72461
100	0.72656
101	0.72721
102	0.72721
103	0.72786
104	0.72786
105	0.72852
106	0.72917
107	0.72982
108	0.72982
109	0.73047
110	0.73177
111	0.73177
112	0.73307
113	0.73372
114	0.73438
115	0.73568
116	0.73633
117	0.73828
118	0.73958
119	0.73958
120	0.74154
121	0.74414
122	0.74609
123	0.74805
124	0.74870
125	0.75065
126	0.75065
127	0.75065
128	0.75260
129	0.75456
130	0.75456
131	0.75456
132	0.75521
133	0.75586
134	0.75716
135	0.75977
136	0.75977
137	0.75977
138	0.76042
139	0.76107
140	0.76107
141	0.76302
142	0.76367
143	0.76367
144	0.76432
145	0.76497
146	0.76497
147	0.76497
148	0.76693
149	0.76758
150	0.76758
151	0.76823
152	0.76888
153	0.76953
154	0.77018
155	0.77148
156	0.77148
157	0.77214
158	0.77344
159	0.77344
160	0.77344
161	0.77344
162	0.77344
163	0.77409
164	0.77474
165	0.77604
166	0.77734
167	0.77734
168	0.77865
169	0.77930
170	0.77995
171	0.77995
172	0.78060
173	0.78125
174	0.78385
175	0.78516
176	0.78516
177	0.78646
178	0.78711
179	0.78711
180	0.78906
181	0.79036
182	0.79102
183	0.79232
184	0.79362
185	0.79427
186	0.79427
187	0.79492
188	0.79557
189	0.79688
190	0.79818
191	0.79948
192	0.79948
193	0.80013
194	0.80143
195	0.80273
196	0.80339
197	0.80404
198	0.80469
199	0.80599
200	0.80729
201	0.80794
202	0.80924
203	0.80924
204	0.81055
205	0.81120
206	0.81250
207	0.81380
208	0.81510
209	0.81510
210	0.81641
211	0.81706
212	0.81836
213	0.81901
214	0.81966
215	0.82096
216	0.82227
217	0.82292
218	0.82292
219	0.82357
220	0.82487
221	0.82617
222	0.82682
223	0.82878
224	0.82943
225	0.83073
226	0.83138
227	0.83203
228	0.83333
229	0.83398
230	0.83529
231	0.83594
232	0.83659
233	0.83789
234	0.83919
235	0.84049
236	0.84115
237	0.84115
238	0.84180
239	0.84310
240	0.84375
241	0.84375
242	0.84505
243	0.84570
244	0.84701
245	0.84896
246	0.85091
247	0.85156
248	0.85221
249	0.85286
250	0.85417
251	0.85482
252	0.85482
253	0.85547
254	0.85612
255	0.85612
256	0.85612
257	0.85612
258	0.85612
259	0.85742
260	0.85807
261	0.85938
262	0.86003
263	0.86068
264	0.86068
265	0.86133
266	0.86198
267	0.86328
268	0.86328
269	0.86393
270	0.86393
271	0.86458
272	0.86523
273	0.86589
274	0.86654
275	0.86719
276	0.86849
277	0.86979
278	0.86979
279	0.86979
280	0.87044
281	0.87109
282	0.87174
283	0.87305
284	0.87435
285	0.87500
286	0.87565
287	0.87630
288	0.87760
289	0.87826
290	0.87891
291	0.87956
292	0.88021
293	0.88086
294	0.88216
295	0.88216
296	0.88281
297	0.88346
298	0.88411
299	0.88411
300	0.88411
301	0.88672
302	0.88672
303	0.88737
304	0.88737
305	0.88737
306	0.88737
307	0.88737
308	0.88867
309	0.88867
310	0.88932
311	0.88997
312	0.89062
313	0.89128
314	0.89193
315	0.89193
316	0.89193
317	0.89388
318	0.89388
319	0.89453
320	0.89453
321	0.89518
322	0.89583
323	0.89648
324	0.89648
325	0.89714
326	0.89779
327	0.89844
328	0.89909
329	0.89909
330	0.89974
331	0.90039
332	0.90039
333	0.90104
334	0.90104
335	0.90104
336	0.90104
337	0.90169
338	0.90234
339	0.90234
340	0.90299
341	0.90299
342	0.90365
343	0.90430
344	0.90690
345	0.90755
346	0.90755
347	0.90820
348	0.90820
349	0.90885
350	0.90951
