27, 26
32, 33
48, 47
130, 93
130, 97
130, 141
130, 143
133, 186
141, 122
265, 308
462, 423
476, 296
508, 451
554, 44
558, 472
655, 78
661, 527
676, 313
724, 322
724, 557
742, 571
742, 572
742, 573
764, 578
845, 547
946, 47
946, 54
1015, 583
1059, 127
1189, 114
1193, 353
1199, 191
1200, 191
1201, 191
1244, 313
1253, 573
1260, 756
1308, 756
1371, 385
1371, 455
1382, 82
1484, 115
1538, 721
1609, 715
1619, 186
1648, 97
1708, 479
1716, 870
1738, 216
1768, 503
1773, 702
1776, 882
1794, 583
1835, 756
1875, 353
1876, 308
1935, 870
1972, 202
2031, 503
2093, 841
2139, 66
2190, 969
2200, 60
2299, 65
2349, 47
2406, 735
2494, 784
2517, 9
2517, 202
2544, 281
2578, 730
2594, 1040
2668, 84
2781, 328
2787, 426
2870, 460
3173, 99
3271, 34
3306, 60
3402, 396
3433, 561
3544, 1136
3613, 583
3624, 1141
3651, 756
3675, 870
3706, 688
3718, 313
3779, 60
3844, 784
3851, 472
4007, 947
4016, 66
4023, 472
4040, 374
4132, 277
4228, 947
4234, 426
4350, 813
4400, 1233
4427, 735
4460, 1237
4570, 66
4652, 308
4664, 84
4664, 86
4664, 756
4689, 189
4708, 480
4776, 757
4788, 953
4803, 296
4846, 308
4864, 216
5024, 1309
5030, 66
5058, 1311
5098, 1313
5105, 100
5105, 340
5105, 714
5115, 653
5177, 44
5205, 1320
5251, 1329
5273, 308
5322, 463
5366, 53
5366, 313
5370, 688
5443, 439
5487, 353
5518, 8
5569, 715
5650, 317
5689, 8
5690, 730
5724, 66
5753, 573
5811, 21
5811, 373
5811, 583
6075, 397
6075, 664
6093, 74
6155, 656
6157, 870
6182, 1160
6198, 53
6210, 400
6221, 66
6245, 881
6326, 846
6437, 841
6442, 66
6536, 756
6592, 756
6610, 400
6637, 999
6639, 773
6645, 308
6674, 870
6821, 66
6855, 443
6941, 573
6987, 313
7015, 1233
7059, 715
7100, 573
7100, 757
7131, 79
7132, 84
7202, 822
7264, 1003
7279, 281
7490, 547
7504, 313
7544, 66
7566, 66
7613, 417
7613, 1130
7683, 60
7738, 82
7745, 499
7790, 86
7790, 91
7843, 186
7890, 313
7923, 66
8066, 756
8275, 84
8378, 72
8403, 66
8440, 308
8519, 66
8519, 313
8598, 802
8606, 97
8685, 866
8693, 1618
8723, 573
8751, 462
8970, 66
9062, 573
9076, 575
9175, 523
9182, 308
9198, 1160
9249, 318
9249, 1645
9267, 846
9322, 14
9350, 66
9425, 296
9464, 60
9485, 302
9568, 572
9568, 573
9642, 573
9681, 573
9753, 66
9876, 715
9927, 439
9938, 756
10013, 756
10091, 15
10129, 84
10253, 472
10274, 353
10321, 26
10340, 26
10372, 400
10372, 1294
10375, 1729
10430, 1736
10550, 590
10565, 385
10571, 308
10629, 317
10636, 870
10640, 1767
10740, 756
10777, 393
10854, 353
10862, 934
10876, 1282
10952, 77
10994, 308
11066, 573
11107, 503
11161, 870
11205, 313
11278, 186
11332, 84
11334, 688
11366, 846
11370, 308
11503, 60
11619, 296
11684, 756
11687, 353
11830, 81
11853, 44
11868, 687
12036, 66
12102, 103
12136, 503
12138, 44
12138, 485
12153, 846
12275, 573
12413, 313
12424, 84
12434, 296
12500, 400
12755, 119
12757, 575
12769, 400
12878, 817
12902, 1141
12903, 308
12919, 552
12970, 141
13000, 25
13023, 290
13028, 573
13037, 756
13134, 313
13211, 65
13273, 66
13291, 756
13302, 328
13572, 26
13662, 191
13662, 448
13662, 460
13707, 1487
13721, 575
13754, 879
13764, 196
13788, 66
13843, 870
13896, 757
14178, 353
14198, 216
14214, 573
14227, 44
14316, 449
14392, 461
14492, 308
14582, 99
14596, 715
14638, 191
14711, 313
14756, 1182
14796, 72
14832, 26
14856, 1238
14947, 561
14967, 400
15004, 186
15058, 72
15138, 870
15180, 773
15292, 870
15295, 443
15300, 317
15429, 353
15437, 870
15531, 186
15543, 313
15557, 66
15598, 72
15616, 1233
15619, 186
15690, 66
15753, 1237
15769, 313
15772, 1141
15813, 1915
15880, 189
15933, 757
15938, 479
15940, 870
15948, 127
16025, 528
16060, 313
16118, 400
16175, 313
16203, 66
16267, 1311
16343, 583
16507, 547
16541, 1160
16567, 756
16586, 308
16680, 479
16701, 756
16753, 91
16844, 676
16850, 908
16910, 573
17043, 1233
17044, 688
17093, 72
17095, 846
17119, 688
17139, 711
17149, 439
17279, 186
17326, 186
17574, 302
17625, 870
17653, 191
17653, 448
17653, 595
17692, 1233
17698, 313
17711, 1767
17749, 757
17804, 756
17827, 91
17917, 313
17963, 313
17972, 60
17973, 66
17982, 49
