107290, 926, -1
10023, 926, -1
69014, 926, -1
97240, 2939, -1
78150, 2939, -1
67910, 2939, -1
16429, 875, -1
56608, 875, -1
68627, 875, -1
16429, 875, -1
77873, 2543, -1
77873, 2543, -1
77873, 1605, -1
17170, 1605, -1
63992, 1605, -1
64906, 929, -1
59337, 2236, -1
77447, 2236, -1
57573, 2236, -1
7541, 1852, -1
60458, 1852, -1
52164, 1852, -1
68234, 874, -1
106055, 874, -1
52429, 874, -1
60003, 874, -1
85336, 874, -1
52428, 874, -1
81732, 874, -1
28308, 874, -1
18858, 874, -1
16364, 874, -1
43883, 874, -1
106908, 874, -1
27372, 836, -1
104218, 1002, -1
104228, 1002, -1
58587, 1002, -1
16895, 1002, -1
41064, 1002, -1
53845, 1002, -1
38410, 1002, -1
16894, 1002, -1
672, 1002, -1
95040, 1002, -1
32621, 1002, -1
7672, 1002, -1
104222, 1002, -1
676, 1002, -1
67522, 1002, -1
7673, 1002, -1
107907, 1002, -1
109349, 1002, -1
67867, 1002, -1
55064, 1002, -1
38409, 1002, -1
49144, 1002, -1
38339, 1002, -1
109350, 1002, -1
54599, 836, -1
63708, 836, -1
63707, 836, -1
107290, 1696, -1
21000, 924, -1
82299, 924, -1
82300, 924, -1
41924, 924, -1
90181, 924, -1
2549, 2331, -1
94891, 2331, -1
2551, 2331, -1
2548, 2331, -1
92843, 2331, -1
47209, 2331, -1
84325, 2331, -1
55002, 2331, -1
54306, 2331, -1
46028, 2331, -1
42168, 2331, -1
84326, 2331, -1
69026, 2377, -1
47928, 2377, -1
86009, 133, -1
11290, 133, -1
103802, 211, -1
103802, 1815, -1
76627, 2257, -1
65750, 2257, -1
110624, 2257, -1
18641, 2257, -1
110621, 2257, -1
18640, 2257, -1
84127, 2257, -1
102564, 2257, -1
95920, 2257, -1
108246, 2257, -1
10779, 2257, -1
10778, 2257, -1
73072, 2257, -1
43663, 2257, -1
68788, 2257, -1
980, 2257, -1
68761, 2257, -1
97429, 2257, -1
8017, 2257, -1
980, 2257, -1
68761, 2257, -1
97429, 2257, -1
8017, 2257, -1
8017, 2257, -1
84689, 2257, -1
106558, 2257, -1
106559, 2257, -1
32132, 2257, -1
94861, 2257, -1
94862, 2257, -1
80514, 2257, -1
61610, 2257, -1
61611, 2257, -1
82565, 2257, -1
80514, 2257, -1
61610, 2257, -1
61611, 2257, -1
82565, 2257, -1
105927, 630, -1
25069, 630, -1
19973, 630, -1
7594, 630, -1
105928, 630, -1
33156, 630, -1
19595, 630, -1
77735, 630, -1
73248, 630, -1
79165, 630, -1
70265, 630, -1
49410, 630, -1
100235, 630, -1
90763, 630, -1
81298, 630, -1
60296, 630, -1
46270, 630, -1
7593, 630, -1
58519, 630, -1
49497, 630, -1
97886, 630, -1
47064, 630, -1
11680, 630, -1
14472, 630, -1
97889, 630, -1
