338619, 3553, -1
323729, 3553, -1
315631, 3553, -1
320185, 1958, -1
344778, 1958, -1
346249, 2231, -1
309620, 2231, -1
347945, 2231, -1
143080, 1065, -1
296268, 1065, -1
224015, 1065, -1
234148, 1065, -1
155932, 1065, -1
224014, 1065, -1
110695, 1065, -1
38303, 1065, -1
152862, 1065, -1
21979, 1065, -1
212480, 1065, -1
253109, 1065, -1
329913, 154, -1
315608, 154, -1
140360, 2455, -1
140360, 2195, -1
322556, 2743, -1
315332, 2743, -1
349030, 2743, -1
321316, 2743, -1
349028, 2743, -1
321315, 2743, -1
328492, 2743, -1
342789, 2743, -1
349027, 2743, -1
345878, 2743, -1
345879, 2743, -1
212711, 755, -1
336984, 2009, -1
336984, 2009, -1
311476, 2009, -1
337575, 2009, -1
312606, 2009, -1
337572, 2009, -1
312606, 2009, -1
308020, 431, -1
172728, 431, -1
339123, 431, -1
44823, 431, -1
318059, 431, -1
339126, 431, -1
317462, 431, -1
340087, 431, -1
99113, 431, -1
162479, 431, -1
167895, 431, -1
320454, 431, -1
317682, 431, -1
343323, 431, -1
344178, 431, -1
62289, 431, -1
351162, 431, -1
308019, 431, -1
340689, 431, -1
63255, 431, -1
342893, 431, -1
308020, 2655, -1
172728, 2655, -1
291839, 2655, -1
339123, 2655, -1
44823, 2655, -1
315915, 2655, -1
228354, 2655, -1
318059, 2655, -1
339126, 2655, -1
317462, 2655, -1
341314, 2655, -1
340087, 2655, -1
99113, 2655, -1
162479, 2655, -1
228355, 2655, -1
167895, 2655, -1
320454, 2655, -1
317682, 2655, -1
317683, 2655, -1
343323, 2655, -1
344178, 2655, -1
18406, 2655, -1
62289, 2655, -1
351162, 2655, -1
308019, 2655, -1
5405, 2655, -1
340689, 2655, -1
181443, 2655, -1
140628, 2655, -1
63255, 2655, -1
87248, 2655, -1
342893, 2655, -1
81837, 2655, -1
18409, 2655, -1
258402, 2889, -1
12973, 3202, -1
169975, 755, -1
7866, 755, -1
134280, 755, -1
238046, 755, -1
348920, 755, -1
214663, 755, -1
192690, 2717, -1
333558, 2717, -1
333558, 2717, -1
326423, 2717, -1
154211, 2717, -1
78260, 2717, -1
50073, 2717, -1
314688, 2717, -1
108074, 2717, -1
308718, 2717, -1
306767, 2717, -1
6742, 2717, -1
342155, 2717, -1
273337, 2717, -1
111446, 2717, -1
343004, 2717, -1
129735, 2717, -1
343003, 2717, -1
206660, 2717, -1
107, 2717, -1
308718, 2717, -1
306767, 2717, -1
330416, 2717, -1
307020, 2717, -1
6742, 2717, -1
139908, 2717, -1
309181, 2717, -1
330417, 2717, -1
312793, 2717, -1
333076, 2717, -1
342155, 2717, -1
70721, 2455, -1
70720, 2455, -1
316413, 2455, -1
348222, 2455, -1
12764, 2455, -1
311231, 2455, -1
326683, 2455, -1
341571, 2455, -1
252689, 2455, -1
192360, 2455, -1
68905, 3203, -1
306512, 3203, -1
311986, 3203, -1
317135, 3203, -1
57078, 3203, -1
308010, 3203, -1
308012, 3203, -1
96217, 1360, -1
339894, 1360, -1
326820, 1360, -1
332536, 1360, -1
333946, 1360, -1
319689, 1360, -1
326821, 1360, -1
318238, 1360, -1
308147, 1360, -1
351327, 1360, -1
310438, 1360, -1
317829, 1360, -1
340349, 1360, -1
336315, 1360, -1
316905, 1360, -1
348665, 1360, -1
312678, 1360, -1
334083, 1360, -1
334812, 1360, -1
332478, 1360, -1
307550, 1360, -1
351326, 1360, -1
350855, 1360, -1
350850, 1360, -1
350851, 1360, -1
351040, 1360, -1
342439, 1360, -1
350853, 1360, -1
338048, 1360, -1
317825, 1360, -1
334258, 1360, -1
322789, 1360, -1
340599, 1360, -1
348664, 1360, -1
348663, 1360, -1
325833, 1360, -1
337516, 2443, -1
336945, 2443, -1
335213, 2443, -1
342530, 2443, -1
333736, 2443, -1
333734, 2443, -1
342532, 2443, -1
342743, 2443, -1
340360, 2443, -1
342741, 2443, -1
311118, 2443, -1
312385, 2443, -1
326164, 2443, -1
337516, 3203, -1
336945, 3203, -1
310268, 3203, -1
335213, 3203, -1
326305, 3203, -1
348564, 3203, -1
333734, 3203, -1
342532, 3203, -1
347244, 3203, -1
350524, 3203, -1
335213, 3203, -1
336362, 3203, -1
345304, 3203, -1
350524, 3203, -1
340982, 3203, -1
343893, 3203, -1
318973, 3203, -1
318974, 3203, -1
343492, 3203, -1
312217, 3203, -1
342208, 3203, -1
340981, 3203, -1
340983, 3203, -1
225914, 3203, -1
309406, 3203, -1
225915, 3203, -1
309407, 3203, -1
349420, 2321, -1
179066, 2321, -1
231593, 2321, -1
104530, 2321, -1
241157, 2321, -1
318149, 2321, -1
347266, 3203, -1
350619, 3203, -1
325630, 3203, -1
325629, 3203, -1
312467, 3203, -1
312463, 3203, -1
319774, 3203, -1
325549, 3203, -1
343691, 3203, -1
341792, 3203, -1
133419, 3203, -1
25878, 3203, -1
20720, 3203, -1
40063, 3203, -1
85401, 3203, -1
308890, 3203, -1
211986, 3203, -1
25876, 3203, -1
190094, 3203, -1
40065, 3203, -1
71998, 3203, -1
105568, 3203, -1
161869, 3203, -1
149650, 3203, -1
344787, 3203, -1
284766, 3203, -1
318922, 3203, -1
344452, 3203, -1
203127, 3203, -1
310517, 3203, -1
20724, 3203, -1
315039, 3203, -1
327253, 3203, -1
323265, 3203, -1
341334, 3203, -1
279027, 3203, -1
311503, 3203, -1
193, 3203, -1
195040, 3203, -1
330727, 3203, -1
191, 3203, -1
88729, 3203, -1
328865, 3203, -1
212945, 3203, -1
160327, 3203, -1
321037, 3203, -1
311499, 3203, -1
231671, 3203, -1
331612, 3203, -1
330367, 3203, -1
4348, 3203, -1
317347, 3203, -1
306531, 3203, -1
307475, 3203, -1
161871, 3203, -1
308889, 3203, -1
330366, 3203, -1
177766, 3203, -1
25877, 3203, -1
85400, 3203, -1
218190, 3203, -1
344671, 3203, -1
346879, 3203, -1
317349, 3203, -1
100704, 3203, -1
323322, 3203, -1
343222, 3203, -1
328863, 3203, -1
62778, 3203, -1
195845, 3203, -1
327987, 1360, -1
343008, 1360, -1
345431, 1360, -1
309658, 1360, -1
334171, 1360, -1
321476, 1360, -1
345703, 1360, -1
349498, 1360, -1
336361, 170, -1
347244, 170, -1
350524, 170, -1
345304, 170, -1
350524, 170, -1
340982, 170, -1
343893, 170, -1
318973, 170, -1
336361, 170, -1
343492, 170, -1
312217, 170, -1
340981, 170, -1
314170, 170, -1
340983, 170, -1
335351, 111, -1
306497, 111, -1
317100, 111, -1
342743, 170, -1
340360, 170, -1
48617, 170, -1
342742, 170, -1
342741, 170, -1
311118, 170, -1
210782, 170, -1
312385, 170, -1
161280, 170, -1
75600, 170, -1
326164, 170, -1
331977, 170, -1
320591, 111, -1
346619, 111, -1
333784, 111, -1
330026, 111, -1
214456, 111, -1
317140, 2320, -1
316243, 2579, -1
155301, 699, -1
155301, 699, -1
276642, 2624, -1
76032, 2320, -1
69541, 2320, -1
104408, 2320, -1
322999, 2320, -1
318149, 2320, -1
198410, 2320, -1
344039, 2320, -1
349420, 2320, -1
126401, 2320, -1
338031, 2320, -1
336413, 2320, -1
310156, 2320, -1
311701, 2320, -1
346456, 2320, -1
339075, 2579, -1
339074, 2579, -1
342105, 2579, -1
73908, 2579, -1
73908, 2579, -1
342412, 2579, -1
342413, 2579, -1
316923, 170, -1
347238, 170, -1
314685, 170, -1
311840, 170, -1
333555, 170, -1
348465, 170, -1
316922, 170, -1
130537, 170, -1
133419, 170, -1
100276, 170, -1
133419, 170, -1
100276, 170, -1
65397, 2579, -1
65397, 2579, -1
332039, 2320, -1
317811, 2320, -1
339446, 2320, -1
345073, 2320, -1
309379, 2320, -1
319969, 2320, -1
319136, 2320, -1
349253, 2320, -1
342027, 2320, -1
312419, 2320, -1
315111, 2320, -1
315107, 2320, -1
345278, 2320, -1
324475, 2320, -1
339828, 2320, -1
339827, 2320, -1
329469, 2320, -1
316210, 2320, -1
337397, 2320, -1
324076, 2320, -1
338939, 2320, -1
349256, 2320, -1
322916, 2320, -1
331464, 2320, -1
315109, 2320, -1
308099, 2320, -1
322952, 2320, -1
349893, 2320, -1
315110, 2320, -1
338141, 2320, -1
343176, 2320, -1
312420, 2320, -1
319662, 2320, -1
319661, 2320, -1
312663, 2320, -1
338140, 2320, -1
316211, 2320, -1
319965, 2320, -1
342644, 2320, -1
336443, 2320, -1
331859, 2320, -1
314480, 2320, -1
342129, 2320, -1
337635, 2320, -1
315154, 2320, -1
338143, 2320, -1
342130, 2320, -1
309915, 2320, -1
333281, 2320, -1
349892, 2320, -1
319141, 2320, -1
336441, 2320, -1
346035, 2320, -1
349737, 2320, -1
351039, 2320, -1
332641, 2320, -1
351045, 2320, -1
321469, 2320, -1
312971, 2320, -1
340580, 2320, -1
328325, 2320, -1
347618, 2320, -1
312417, 2320, -1
343183, 2320, -1
336442, 2320, -1
335621, 2320, -1
348245, 2320, -1
331465, 2320, -1
335620, 2320, -1
342645, 2320, -1
342646, 2320, -1
349894, 2320, -1
331611, 2320, -1
340578, 2320, -1
348090, 2320, -1
337636, 2320, -1
321171, 2320, -1
332104, 2320, -1
347722, 2320, -1
334386, 2320, -1
329470, 2320, -1
308097, 2320, -1
332422, 2320, -1
228800, 170, -1
318989, 170, -1
241075, 170, -1
320682, 170, -1
133419, 170, -1
88640, 170, -1
325663, 170, -1
321215, 170, -1
53085, 170, -1
313490, 170, -1
318988, 170, -1
315461, 2320, -1
312418, 2320, -1
343524, 2320, -1
315831, 2320, -1
345637, 2320, -1
329082, 2320, -1
328523, 2320, -1
343977, 2320, -1
315430, 2320, -1
338406, 2320, -1
348864, 2320, -1
341600, 2320, -1
345080, 2320, -1
315460, 2320, -1
329772, 2320, -1
333814, 2320, -1
340686, 2320, -1
338405, 2320, -1
345944, 2320, -1
350541, 2320, -1
312936, 2320, -1
315431, 2320, -1
349806, 2320, -1
343980, 2320, -1
100591, 2320, -1
320190, 2320, -1
335659, 2320, -1
333812, 2320, -1
337184, 2320, -1
94644, 2320, -1
315432, 2320, -1
308559, 2320, -1
337248, 2320, -1
307768, 2320, -1
319205, 2320, -1
330705, 2320, -1
329150, 2320, -1
314535, 2320, -1
328685, 2320, -1
307086, 2974, -1
351156, 2974, -1
312175, 2974, -1
318232, 2974, -1
318854, 2974, -1
350416, 2974, -1
318233, 2974, -1
334586, 2974, -1
319864, 2974, -1
342936, 2974, -1
351157, 2974, -1
307086, 2974, -1
351156, 2974, -1
312175, 2974, -1
318232, 2974, -1
318854, 2974, -1
350416, 2974, -1
318233, 2974, -1
334586, 2974, -1
319864, 2974, -1
342936, 2974, -1
351157, 2974, -1
307662, 2974, -1
333794, 2974, -1
212872, 2974, -1
308246, 2974, -1
308819, 2974, -1
324461, 2974, -1
330021, 2974, -1
341543, 2974, -1
32055, 2974, -1
326308, 2974, -1
116667, 2974, -1
324462, 2974, -1
341542, 2974, -1
350059, 2974, -1
306706, 2974, -1
151051, 2974, -1
318474, 2974, -1
293659, 2974, -1
114830, 2974, -1
343779, 2974, -1
319534, 2974, -1
4217, 2974, -1
173385, 2974, -1
4222, 2974, -1
306704, 2974, -1
318480, 2974, -1
330018, 2974, -1
337596, 2974, -1
347895, 2974, -1
347893, 2974, -1
326842, 2974, -1
312655, 2974, -1
345151, 2974, -1
340911, 1440, -1
326307, 1440, -1
310817, 56, -1
84588, 592, -1
239221, 1127, -1
307646, 1127, -1
340031, 1127, -1
165209, 1127, -1
216824, 1127, -1
320184, 1127, -1
335032, 1127, -1
340032, 1127, -1
216823, 1127, -1
307651, 1127, -1
24243, 1127, -1
165208, 1127, -1
23132, 1127, -1
139194, 1127, -1
326502, 1127, -1
278436, 1127, -1
108326, 1127, -1
43204, 1127, -1
79753, 1127, -1
316530, 2218, -1
117583, 2218, -1
239151, 3421, -1
73908, 3421, -1
323626, 2218, -1
317076, 2218, -1
309387, 2218, -1
338836, 2218, -1
339070, 2218, -1
312937, 2218, -1
310297, 2218, -1
320268, 2218, -1
319499, 2218, -1
345773, 2218, -1
333660, 2218, -1
345777, 2218, -1
341242, 2218, -1
340205, 2218, -1
31134, 3367, -1
138360, 3367, -1
166552, 3367, -1
229297, 3367, -1
59603, 3367, -1
332151, 2013, -1
344215, 2013, -1
316225, 2013, -1
316224, 2013, -1
345390, 2013, -1
7275, 2013, -1
103554, 2013, -1
92164, 2013, -1
7277, 2013, -1
348455, 2218, -1
152890, 2218, -1
105911, 2218, -1
330915, 2218, -1
321758, 2218, -1
334613, 2218, -1
344170, 2218, -1
334483, 2218, -1
334484, 2218, -1
325830, 2218, -1
328024, 2218, -1
345733, 2218, -1
335741, 2218, -1
307393, 2218, -1
345732, 2218, -1
327472, 2218, -1
324163, 2218, -1
336320, 2218, -1
306940, 2218, -1
327473, 2218, -1
311353, 2218, -1
348455, 2218, -1
310888, 2218, -1
318778, 2218, -1
323768, 2218, -1
315535, 2218, -1
340889, 762, -1
328214, 762, -1
314242, 762, -1
347564, 762, -1
332454, 439, -1
273968, 439, -1
323166, 439, -1
225268, 439, -1
77353, 439, -1
86397, 439, -1
206931, 439, -1
20705, 439, -1
191296, 439, -1
61831, 439, -1
171137, 439, -1
171136, 439, -1
331527, 439, -1
333223, 439, -1
192961, 439, -1
228168, 439, -1
345437, 439, -1
336196, 439, -1
74968, 439, -1
77801, 439, -1
60597, 439, -1
347310, 439, -1
311236, 439, -1
194146, 439, -1
345438, 439, -1
231949, 439, -1
307864, 439, -1
242330, 439, -1
111795, 439, -1
318155, 439, -1
157703, 439, -1
238474, 439, -1
4241, 439, -1
203829, 439, -1
335683, 439, -1
335682, 439, -1
318765, 439, -1
332508, 1445, -1
1891, 2719, -1
246655, 2719, -1
135692, 2719, -1
116017, 2719, -1
336581, 2719, -1
1891, 2373, -1
246655, 2373, -1
116017, 2373, -1
116017, 2373, -1
336581, 2373, -1
116017, 2373, -1
16045, 2373, -1
246655, 2373, -1
135692, 2373, -1
116017, 2373, -1
54837, 2373, -1
321757, 2373, -1
321757, 2373, -1
334788, 2373, -1
160658, 2373, -1
54837, 2373, -1
345743, 3235, -1
314248, 3235, -1
337321, 3235, -1
347344, 3235, -1
345743, 3235, -1
146428, 3235, -1
311935, 3235, -1
314248, 3235, -1
310393, 3235, -1
