5, 59
10, 101
17, 75
22, 101
26, 73
35, 7
49, 2
49, 95
51, 43
53, 36
53, 44
53, 90
53, 91
58, 40
69, 21
69, 36
73, 36
73, 48
73, 51
73, 73
73, 78
73, 104
75, 34
76, 67
90, 16
90, 38
93, 70
97, 37
99, 73
101, 34
103, 73
115, 59
119, 73
128, 51
129, 37
130, 60
130, 67
140, 36
142, 73
144, 51
148, 69
148, 72
150, 67
154, 72
161, 107
162, 18
162, 107
163, 107
164, 18
164, 107
165, 107
166, 18
166, 107
167, 107
175, 25
180, 22
180, 29
180, 51
180, 53
180, 59
180, 60
180, 63
181, 7
196, 73
197, 73
200, 73
202, 73
220, 60
225, 54
233, 57
235, 67
239, 53
240, 51
240, 68
257, 34
259, 73
263, 18
263, 36
263, 52
263, 78
271, 23
319, 67
321, 34
321, 48
331, 54
333, 67
334, 61
337, 25
345, 40
359, 67
372, 59
375, 64
376, 73
377, 73
383, 36
385, 36
386, 101
389, 26
389, 75
389, 77
391, 36
394, 26
394, 75
394, 77
394, 101
397, 19
398, 12
404, 6
407, 37
422, 67
426, 73
427, 72
430, 5
433, 3
433, 67
448, 90
456, 73
461, 25
473, 17
482, 72
485, 16
485, 69
485, 73
490, 25
490, 37
501, 52
503, 37
510, 51
512, 25
525, 36
525, 76
537, 36
545, 73
561, 81
591, 4
596, 44
600, 93
606, 44
610, 16
611, 34
613, 11
617, 37
617, 67
619, 29
619, 54
626, 34
640, 29
641, 16
645, 16
645, 103
647, 75
660, 72
663, 73
663, 77
673, 73
674, 75
678, 54
678, 64
678, 98
681, 29
681, 88
681, 89
688, 70
689, 70
690, 104
705, 73
713, 18
713, 21
715, 37
716, 48
717, 30
721, 29
721, 60
721, 69
721, 73
721, 74
722, 29
722, 83
727, 59
727, 60
728, 104
732, 36
741, 48
742, 48
743, 48
745, 29
745, 30
745, 36
745, 38
745, 59
745, 73
745, 89
745, 104
758, 60
771, 12
773, 7
775, 22
775, 71
801, 73
801, 77
809, 59
809, 60
810, 60
811, 67
824, 37
832, 77
834, 29
834, 88
836, 73
837, 73
842, 54
851, 61
855, 36
859, 60
864, 83
873, 34
883, 68
890, 34
890, 48
891, 70
898, 59
901, 76
902, 34
927, 101
957, 16
964, 89
965, 16
965, 25
971, 58
971, 61
971, 107
973, 23
974, 23
983, 29
985, 64
985, 66
995, 41
996, 68
1009, 37
1009, 42
1009, 68
1010, 22
1010, 71
1013, 41
1018, 22
1023, 74
1023, 97
1024, 74
1025, 74
1025, 97
1026, 74
1027, 8
1027, 74
1028, 54
1028, 60
1028, 89
1029, 69
1031, 74
1033, 8
1033, 74
1034, 34
1048, 60
1058, 74
1058, 90
1060, 75
1061, 77
1063, 42
1064, 104
1066, 104
1070, 5
1070, 54
1070, 74
1072, 64
1072, 89
1075, 29
1077, 29
1080, 29
1083, 69
1089, 64
1089, 74
1089, 88
1091, 54
1093, 29
1108, 34
1115, 29
1121, 52
1121, 56
1124, 59
1125, 92
1127, 68
1128, 17
1128, 36
1128, 51
1128, 68
1128, 91
1136, 59
1137, 51
1142, 22
1142, 92
1144, 25
1145, 30
1145, 69
1145, 89
1151, 54
1158, 64
1160, 3
1160, 25
1160, 36
1160, 37
1160, 50
1160, 55
1160, 67
1160, 78
1161, 3
1161, 16
1161, 23
1161, 36
1161, 37
1161, 50
1161, 67
1161, 78
1185, 60
1188, 71
1200, 51
1202, 59
1210, 77
1210, 101
1212, 37
1251, 24
1256, 32
1256, 38
1256, 108
1257, 32
1258, 32
1258, 38
1258, 108
1262, 108
1263, 38
1263, 108
1266, 70
1291, 66
1293, 48
1338, 60
1340, 22
1352, 7
1352, 75
1375, 4
1376, 4
1381, 77
1382, 23
1396, 36
1397, 36
1407, 73
1409, 12
1409, 77
1414, 69
1414, 81
1420, 98
1422, 60
1422, 68
1433, 18
1437, 37
1469, 4
1474, 30
1481, 64
1484, 75
1486, 67
1491, 30
1495, 73
1495, 77
1496, 64
1498, 60
1501, 104
1511, 38
1519, 53
1533, 17
1542, 47
1544, 54
1544, 60
1546, 53
1556, 18
1561, 4
1567, 34
1591, 73
1593, 4
1597, 14
1597, 21
1597, 54
1597, 69
1597, 74
1597, 90
1599, 75
1600, 2
1600, 51
1608, 69
1609, 69
1612, 104
1616, 34
1618, 69
1619, 25
1630, 60
1638, 29
1650, 80
1651, 15
1651, 60
1656, 36
1656, 73
1656, 104
1658, 36
1659, 36
1661, 73
1662, 29
1662, 33
1663, 70
1665, 29
1667, 32
1671, 51
1693, 44
1699, 59
1703, 77
1711, 29
1711, 48
1716, 34
1716, 60
1731, 29
1735, 71
1735, 91
1736, 29
1736, 51
1741, 77
1744, 12
1756, 64
1756, 89
1759, 22
1783, 89
1784, 101
1785, 60
1787, 72
1788, 6
1788, 34
1789, 8
1790, 104
1792, 64
1804, 68
1805, 72
1806, 69
1807, 4
1813, 75
1816, 59
1825, 67
1825, 69
1826, 69
1830, 37
1831, 37
1839, 2
1841, 22
1847, 34
1849, 68
1853, 69
1855, 43
1871, 17
1876, 60
1876, 69
1888, 73
1896, 73
1897, 34
1899, 4
1901, 48
1907, 59
1919, 29
1926, 53
1931, 29
1937, 2
1939, 68
1942, 73
1977, 37
1977, 76
1983, 70
1998, 53
2001, 76
2002, 2
2002, 26
2002, 78
2009, 73
2015, 4
2017, 73
2019, 73
2020, 73
2027, 36
2027, 50
2034, 33
2056, 37
2066, 60
2070, 73
2101, 22
2110, 51
2129, 43
2130, 29
2131, 60
2132, 42
2135, 51
2140, 75
2159, 43
2164, 61
2164, 69
2164, 89
2165, 37
2169, 94
2180, 37
2180, 57
2180, 107
2182, 60
2183, 71
2184, 22
2189, 4
2189, 54
2189, 64
2189, 74
2195, 72
2199, 68
2199, 81
2202, 29
2206, 37
2211, 29
2229, 67
2239, 107
2240, 40
2241, 40
2249, 60
2253, 67
2254, 38
2262, 89
2263, 51
2266, 72
2273, 100
2274, 51
2274, 72
2283, 59
2283, 98
2284, 59
2292, 104
2297, 22
2301, 76
2303, 48
2310, 37
2310, 73
2312, 22
2318, 37
2321, 34
2323, 51
2324, 37
2324, 69
2325, 37
2325, 69
2327, 51
2332, 37
2332, 73
2332, 95
2333, 41
2336, 75
2359, 33
2360, 54
2370, 36
2374, 22
2374, 66
2383, 36
2392, 69
2396, 60
2400, 21
2400, 39
2402, 65
2402, 72
2403, 37
2408, 75
2411, 73
2412, 51
2422, 4
2423, 77
2426, 67
2429, 64
2429, 83
2443, 34
2444, 29
2444, 34
2444, 60
2451, 51
2454, 48
2483, 30
2486, 60
2524, 104
2526, 60
2533, 101
2541, 77
2551, 30
2551, 33
2551, 43
2551, 59
2551, 60
2553, 60
2562, 58
2566, 104
2580, 54
2582, 67
2582, 101
2583, 60
2583, 101
2603, 101
2607, 37
2619, 73
2625, 4
2628, 64
2633, 36
2634, 72
2637, 51
2652, 33
2659, 37
2659, 72
2659, 77
2660, 43
2660, 77
2679, 73
2683, 22
2687, 59
2697, 76
2699, 72
2715, 73
2733, 2
2733, 59
2733, 60
2737, 69
2747, 1
2747, 17
2756, 44
2762, 64
2764, 34
2770, 51
2778, 59
2778, 103
2788, 67
2789, 67
2789, 86
2800, 29
2800, 34
2800, 60
2822, 67
2828, 60
2831, 60
2837, 5
2837, 71
2838, 67
2846, 70
2850, 9
2853, 17
2856, 27
2856, 43
2857, 22
2857, 65
2866, 77
2868, 7
2927, 36
2936, 32
2943, 89
2965, 48
2968, 8
2983, 48
3012, 51
3034, 91
3040, 29
3047, 12
3047, 37
3058, 73
3063, 68
3071, 77
3072, 28
3072, 76
3074, 71
3080, 29
3080, 67
3089, 64
3094, 1
3104, 29
3104, 31
3104, 60
3104, 89
3105, 8
3105, 21
3105, 29
3105, 33
3105, 34
3105, 53
3105, 60
3105, 61
3105, 89
3105, 90
3106, 8
3106, 10
3106, 21
3106, 33
3106, 36
3106, 60
3106, 61
3106, 63
3109, 30
3110, 60
3110, 98
3111, 5
3111, 27
3111, 30
3112, 5
3112, 27
3112, 30
3113, 5
3113, 16
3113, 21
3113, 29
3113, 30
3113, 31
3113, 48
3113, 54
3113, 59
3113, 60
3113, 64
3113, 69
3113, 73
3113, 74
3113, 79
3113, 89
3114, 9
3114, 14
3114, 21
3114, 30
3114, 54
3114, 60
3114, 62
3114, 64
3114, 67
3115, 5
3115, 9
3115, 10
3115, 21
3115, 27
3115, 29
3115, 30
3115, 31
3115, 36
3115, 43
3115, 54
3115, 59
3115, 60
3115, 64
3115, 69
3115, 73
3115, 74
3115, 88
3115, 90
3116, 27
3116, 64
3116, 98
3117, 5
3117, 29
3117, 30
3117, 54
3117, 58
3117, 59
3117, 69
3117, 73
3117, 89
3117, 104
3118, 5
3118, 16
3118, 21
3118, 29
3118, 31
3118, 48
3118, 54
3118, 59
3118, 60
3118, 69
3118, 73
3121, 16
3121, 21
3121, 54
3121, 58
3121, 59
3121, 73
3123, 60
3124, 54
3124, 60
3136, 67
3144, 67
3144, 83
3155, 59
3155, 67
3156, 37
3156, 72
3165, 29
3179, 59
3188, 73
3192, 72
3206, 40
3211, 40
3236, 73
3237, 75
3244, 29
3245, 64
3271, 59
3279, 34
3292, 71
3313, 15
3313, 60
3314, 2
3316, 60
3318, 60
3322, 14
3322, 74
3323, 5
3323, 16
3323, 29
3323, 54
3323, 59
3323, 65
3323, 88
3328, 3
3329, 67
3338, 51
3338, 77
3340, 77
3345, 16
3365, 60
3366, 60
3368, 59
3370, 60
3375, 96
3377, 69
3377, 73
3380, 22
3381, 18
3382, 22
3386, 77
3391, 54
3391, 69
3405, 59
3405, 60
3405, 69
3405, 97
3407, 60
3410, 22
3410, 29
3410, 74
3410, 88
3410, 97
3411, 22
3411, 29
3411, 53
3411, 59
3411, 60
3411, 61
3411, 63
3413, 60
3413, 88
3413, 97
3414, 30
3414, 33
3414, 58
3414, 61
