Dataset: N1L16to20 Rank: 100 Iter: 300
Avg. TPR35: 0.78275862069
S.E.M. TPR35: 0.0158395642453
TPR35 values:
[0.7241379310344828, 0.7241379310344828, 0.8448275862068966, 0.7241379310344828, 0.7758620689655172, 0.7931034482758621, 0.8275862068965517, 0.8103448275862069, 0.7413793103448276, 0.8620689655172413]
Rank	TPR
1	0.674137931034
2	0.713793103448
3	0.731034482759
4	0.737931034483
5	0.75
6	0.753448275862
7	0.755172413793
8	0.760344827586
9	0.760344827586
10	0.762068965517
11	0.762068965517
12	0.763793103448
13	0.768965517241
14	0.768965517241
15	0.772413793103
16	0.772413793103
17	0.772413793103
18	0.772413793103
19	0.772413793103
20	0.774137931034
21	0.775862068966
22	0.777586206897
23	0.779310344828
24	0.779310344828
25	0.779310344828
26	0.779310344828
27	0.779310344828
28	0.779310344828
29	0.779310344828
30	0.781034482759
31	0.78275862069
32	0.78275862069
33	0.78275862069
34	0.78275862069
35	0.78275862069
36	0.78275862069
37	0.78275862069
38	0.78275862069
39	0.78275862069
40	0.78275862069
41	0.784482758621
42	0.784482758621
43	0.786206896552
44	0.787931034483
45	0.787931034483
46	0.787931034483
47	0.787931034483
48	0.789655172414
49	0.789655172414
50	0.789655172414
51	0.789655172414
52	0.789655172414
53	0.789655172414
54	0.789655172414
55	0.789655172414
56	0.789655172414
57	0.789655172414
58	0.789655172414
59	0.789655172414
60	0.789655172414
61	0.789655172414
62	0.789655172414
63	0.789655172414
64	0.789655172414
65	0.789655172414
66	0.791379310345
67	0.791379310345
68	0.791379310345
69	0.791379310345
70	0.793103448276
71	0.793103448276
72	0.793103448276
73	0.793103448276
74	0.793103448276
75	0.793103448276
76	0.793103448276
77	0.793103448276
78	0.793103448276
79	0.793103448276
80	0.793103448276
81	0.793103448276
82	0.793103448276
83	0.793103448276
84	0.793103448276
85	0.793103448276
86	0.793103448276
87	0.793103448276
88	0.793103448276
89	0.793103448276
90	0.793103448276
91	0.793103448276
92	0.793103448276
93	0.793103448276
94	0.793103448276
95	0.793103448276
96	0.793103448276
97	0.793103448276
98	0.794827586207
99	0.794827586207
100	0.794827586207
101	0.794827586207
102	0.794827586207
103	0.794827586207
104	0.794827586207
105	0.796551724138
106	0.796551724138
107	0.796551724138
108	0.796551724138
109	0.796551724138
110	0.796551724138
111	0.796551724138
112	0.796551724138
113	0.796551724138
114	0.796551724138
115	0.796551724138
116	0.796551724138
117	0.796551724138
118	0.796551724138
119	0.796551724138
120	0.796551724138
121	0.796551724138
122	0.796551724138
123	0.796551724138
124	0.796551724138
125	0.796551724138
126	0.796551724138
127	0.796551724138
128	0.796551724138
129	0.796551724138
130	0.796551724138
131	0.796551724138
132	0.796551724138
133	0.796551724138
134	0.796551724138
135	0.796551724138
136	0.796551724138
137	0.796551724138
138	0.796551724138
139	0.796551724138
140	0.796551724138
141	0.796551724138
142	0.796551724138
143	0.796551724138
144	0.796551724138
145	0.796551724138
146	0.796551724138
147	0.796551724138
148	0.796551724138
149	0.796551724138
150	0.796551724138
151	0.796551724138
152	0.798275862069
153	0.798275862069
154	0.798275862069
155	0.798275862069
156	0.798275862069
157	0.798275862069
158	0.798275862069
159	0.798275862069
160	0.798275862069
161	0.798275862069
162	0.798275862069
163	0.798275862069
164	0.798275862069
165	0.798275862069
166	0.798275862069
167	0.798275862069
168	0.798275862069
169	0.798275862069
170	0.798275862069
171	0.798275862069
172	0.798275862069
173	0.798275862069
174	0.798275862069
175	0.798275862069
176	0.798275862069
177	0.798275862069
178	0.798275862069
179	0.798275862069
180	0.798275862069
181	0.798275862069
182	0.798275862069
183	0.8
