Dataset: N3L21more Rank: 100 Iter: 300
Avg. TPR35: 0.822410252036
S.E.M. TPR35: 0.00345550015124
TPR35 values:
[0.8275303643724696, 0.8032388663967611, 0.8267206477732794, 0.8322528363047001, 0.8306320907617504, 0.8273905996758509, 0.8249594813614263, 0.8322528363047001, 0.8006482982171799, 0.8184764991896273]
Rank	TPR
1	0.00048610548489
2	0.0112614437333
3	0.124605039294
4	0.224904804343
5	0.297334521591
6	0.36879202787
7	0.423721947663
8	0.463501579843
9	0.500445596694
10	0.532285505955
11	0.569229522806
12	0.604553188042
13	0.640281941181
14	0.65899700235
15	0.677387993195
16	0.699343757595
17	0.712063517783
18	0.723730049421
19	0.73555861622
20	0.746252936887
21	0.753382483999
22	0.761079154176
23	0.76837073645
24	0.774041967107
25	0.780118285668
26	0.785384428421
27	0.790650571174
28	0.795916713927
29	0.800615733614
30	0.804828647817
31	0.810013772989
32	0.813416511383
33	0.816738232196
34	0.819411812363
35	0.822409462853
36	0.824596937535
37	0.825974236409
38	0.828323746253
39	0.829376974804
40	0.831321396743
41	0.833346836263
42	0.834562099976
43	0.83602041643
44	0.837802803208
45	0.840152313052
46	0.841772664668
47	0.843068945961
48	0.845013367901
49	0.84687677226
50	0.848011018391
51	0.849955440331
52	0.851413756785
53	0.853115125982
54	0.854492424856
55	0.856274811634
56	0.858219233574
57	0.859272462124
58	0.860730778579
59	0.861702989549
60	0.863242323584
61	0.86478165762
62	0.866077938913
63	0.867050149883
64	0.868184396014
65	0.869156606984
66	0.870695941019
67	0.871992222312
68	0.873207486024
69	0.874179696994
70	0.875070890383
71	0.875962083772
72	0.877177347484
73	0.877987523293
74	0.879202787005
75	0.880012962813
76	0.88074212104
77	0.881147208944
78	0.881552296848
79	0.882362472657
80	0.883172648465
81	0.883820789111
82	0.884468929758
83	0.885522158308
84	0.88568419347
85	0.886008263793
86	0.887061492344
87	0.88762861541
88	0.88868184396
89	0.889248967026
90	0.890059142834
91	0.890950336223
92	0.891760512031
93	0.89265170542
94	0.893299846067
95	0.894353074617
96	0.895487320749
97	0.896135461395
98	0.897026654784
99	0.898079883335
100	0.8986470064
101	0.899052094304
102	0.899700234951
103	0.900753463502
104	0.901644656891
105	0.902292797537
106	0.903265008507
107	0.904156201896
108	0.904804342542
109	0.905290448027
110	0.905938588674
111	0.906748764482
112	0.907315887548
113	0.90853115126
114	0.909665397391
115	0.910232520457
116	0.910961678684
117	0.911123713846
118	0.911609819331
119	0.911852872073
120	0.912419995139
121	0.912906100624
122	0.913959329174
123	0.914445434659
124	0.915012557725
125	0.915660698372
126	0.916227821437
127	0.916632909341
128	0.917362067569
129	0.917848173054
130	0.918577331281
131	0.919144454347
132	0.91946852467
133	0.919954630155
134	0.920197682897
135	0.920602770801
136	0.920845823544
137	0.92149396419
138	0.922061087256
139	0.922304139998
140	0.92246617516
141	0.923033298226
142	0.923600421291
143	0.924086526776
144	0.924329579519
145	0.924815685004
146	0.925382808069
147	0.925787895973
148	0.926517054201
149	0.926922142105
150	0.927489265171
151	0.927813335494
152	0.928623511302
153	0.929514704691
154	0.930324880499
155	0.930810985984
156	0.931297091469
157	0.932350320019
158	0.932998460666
159	0.933970671636
160	0.934294741959
161	0.934699829863
162	0.935023900186
163	0.93534797051
164	0.935834075994
165	0.936158146318
166	0.93640119906
167	0.936563234222
168	0.937049339707
169	0.93737341003
170	0.937778497934
171	0.938183585838
172	0.938750708904
173	0.938912744065
174	0.93939884955
175	0.939641902293
176	0.939722919874
177	0.940128007778
178	0.940290042939
179	0.940533095682
180	0.940695130843
181	0.941424289071
182	0.941748359394
183	0.942072429717
184	0.942234464879
185	0.942396500041
186	0.942558535202
187	0.943044640687
188	0.943287693429
189	0.943611763753
190	0.943773798914
191	0.944259904399
192	0.944502957142
193	0.944664992303
194	0.944746009884
195	0.944908045046
196	0.944989062627
197	0.945232115369
198	0.94531313295
199	0.945475168111
200	0.945718220854
201	0.945799238435
202	0.945799238435
203	0.946204326339
204	0.94628534392
205	0.9463663615
206	0.946609414243
207	0.946852466985
208	0.947095519728
209	0.947176537309
210	0.947419590051
211	0.947500607632
212	0.947662642793
213	0.947824677955
214	0.947986713117
215	0.94831078344
216	0.948472818602
217	0.948715871344
218	0.948877906506
219	0.949120959248
220	0.949201976829
221	0.949526047152
222	0.949607064733
223	0.950012152637
224	0.95033622296
225	0.950417240541
226	0.950822328445
227	0.950984363607
228	0.951065381188
229	0.951146398769
230	0.951227416349
231	0.951389451511
232	0.951551486673
233	0.951875556996
234	0.952037592157
235	0.952199627319
236	0.952685732804
237	0.952766750385
238	0.953171838289
239	0.953576926193
240	0.953738961355
241	0.954144049259
242	0.954144049259
243	0.954144049259
244	0.954387102001
245	0.954549137163
246	0.954711172324
247	0.954873207486
248	0.955035242648
249	0.955521348133
250	0.955683383294
251	0.955764400875
252	0.955926436037
253	0.955926436037
254	0.956088471198
255	0.956088471198
256	0.95625050636
257	0.956412541522
258	0.956655594264
259	0.956736611845
260	0.956979664587
261	0.957060682168
262	0.95722271733
263	0.95722271733
264	0.957465770072
265	0.957708822815
266	0.957789840395
267	0.958032893138
268	0.95827594588
269	0.958437981042
270	0.958681033784
271	0.958843068946
272	0.958843068946
273	0.958924086527
274	0.959005104108
275	0.959005104108
276	0.959005104108
277	0.959167139269
278	0.959329174431
279	0.959329174431
280	0.959572227173
281	0.959653244754
282	0.959734262335
283	0.959896297497
284	0.960139350239
285	0.960382402981
286	0.960544438143
287	0.960868508466
288	0.960949526047
289	0.960949526047
290	0.96119257879
291	0.96119257879
292	0.96119257879
293	0.961516649113
294	0.961516649113
295	0.961597666694
296	0.961840719436
297	0.962002754598
298	0.962083772179
299	0.962164789759
300	0.96224580734
301	0.962326824921
302	0.962326824921
303	0.962326824921
304	0.962488860083
305	0.962488860083
306	0.962488860083
307	0.962488860083
308	0.962488860083
309	0.962650895244
310	0.962893947987
