Dataset: N3Tc0.6to0.7 Rank: 100 Iter: 300
Avg. TPR35: 0.809021211044
S.E.M. TPR35: 0.00886676648666
TPR35 values:
[0.8144329896907216, 0.7766323024054983, 0.8247422680412371, 0.8350515463917526, 0.7869415807560137, 0.8006872852233677, 0.7793103448275862, 0.7827586206896552, 0.8206896551724138, 0.8689655172413793]
Rank	TPR
1	0.000688231245699
2	0.0120440467997
3	0.109772883689
4	0.196145905024
5	0.264969029594
6	0.331383344804
7	0.383688919477
8	0.418444597385
9	0.444941500344
10	0.472126634549
11	0.505505849966
12	0.546111493462
13	0.583620096352
14	0.608052305575
15	0.63041982106
16	0.653819683414
17	0.671025464556
18	0.685822436339
19	0.695457673778
20	0.709222298692
21	0.719545767378
22	0.730213351686
23	0.739848589126
24	0.745698554714
25	0.752580867171
26	0.757742601514
27	0.766689607708
28	0.771507226428
29	0.777701307639
30	0.782518926359
31	0.785615966965
32	0.790777701308
33	0.797315898142
34	0.803854094976
35	0.809015829319
36	0.812112869924
37	0.814521679284
38	0.815898141776
39	0.818651066758
40	0.820371644873
41	0.82243633861
42	0.823468685478
43	0.825877494838
44	0.826221610461
45	0.828974535444
46	0.830006882312
47	0.83207157605
48	0.832759807295
49	0.834824501032
50	0.836200963524
51	0.837921541638
52	0.839642119752
53	0.840330350998
54	0.842739160358
55	0.844459738472
56	0.845492085341
57	0.846180316586
58	0.847212663455
59	0.848589125946
60	0.848933241569
61	0.849277357192
62	0.849965588438
63	0.850997935306
64	0.851686166552
65	0.853406744666
66	0.854439091535
67	0.854783207158
68	0.855815554026
69	0.856503785272
70	0.857192016518
71	0.858224363386
72	0.860289057123
73	0.861321403992
74	0.862009635237
75	0.862697866483
76	0.865106675843
77	0.866827253957
78	0.867515485203
79	0.867859600826
80	0.869236063317
81	0.86958017894
82	0.869924294563
83	0.871300757054
84	0.871644872677
85	0.872677219546
86	0.873021335169
87	0.874741913283
88	0.876118375774
89	0.877838953889
90	0.87921541638
91	0.88162422574
92	0.882312456986
93	0.883000688231
94	0.8840330351
95	0.885409497591
96	0.887474191328
97	0.887474191328
98	0.88885065382
99	0.889194769443
100	0.890227116311
101	0.891603578802
102	0.892291810048
103	0.892980041294
104	0.894012388162
105	0.895044735031
106	0.896765313145
107	0.897109428768
108	0.898141775637
109	0.899174122505
110	0.900206469374
111	0.901927047488
112	0.902959394357
113	0.902959394357
114	0.903647625602
115	0.904335856848
116	0.904335856848
117	0.905024088094
118	0.905368203716
119	0.906056434962
120	0.907432897454
121	0.907432897454
122	0.908809359945
123	0.909497591191
124	0.909497591191
125	0.909841706813
126	0.910529938059
127	0.910874053682
128	0.911562284928
129	0.911906400551
130	0.912250516173
131	0.912594631796
132	0.913282863042
133	0.913626978665
134	0.913971094288
135	0.914315209911
136	0.914315209911
137	0.915347556779
138	0.91672401927
139	0.917412250516
140	0.918100481762
141	0.919476944253
142	0.919821059876
143	0.920509291122
144	0.921197522368
145	0.921197522368
146	0.92154163799
147	0.921885753613
148	0.922229869236
149	0.922573984859
150	0.922918100482
151	0.923606331727
152	0.924294562973
153	0.924982794219
154	0.925671025465
155	0.925671025465
156	0.926015141087
157	0.927391603579
158	0.927735719202
159	0.928079834825
160	0.928079834825
161	0.928423950447
162	0.928423950447
163	0.92876806607
164	0.92876806607
165	0.929112181693
166	0.929456297316
167	0.930144528562
168	0.930488644184
169	0.930488644184
170	0.93117687543
171	0.93117687543
172	0.93117687543
173	0.93117687543
174	0.932209222299
175	0.932209222299
176	0.932209222299
177	0.932553337922
178	0.932553337922
179	0.93358568479
180	0.934273916036
181	0.934273916036
182	0.934273916036
183	0.935306262904
184	0.935650378527
185	0.936338609773
186	0.936682725396
187	0.937026841019
188	0.937370956641
189	0.937715072264
190	0.938059187887
191	0.93840330351
192	0.93840330351
193	0.93840330351
194	0.93840330351
195	0.938747419133
196	0.938747419133
197	0.939091534756
198	0.939091534756
199	0.939435650379
200	0.939779766001
201	0.939779766001
202	0.939779766001
203	0.939779766001
204	0.939779766001
205	0.940123881624
206	0.940123881624
207	0.940467997247
208	0.940467997247
209	0.941156228493
210	0.941500344116
211	0.941500344116
212	0.941500344116
213	0.941500344116
214	0.941500344116
215	0.941844459738
216	0.942532690984
217	0.942532690984
218	0.942876806607
219	0.942876806607
220	0.942876806607
221	0.942876806607
222	0.943565037853
223	0.943565037853
224	0.943565037853
225	0.943565037853
226	0.943565037853
227	0.943565037853
228	0.943565037853
229	0.943909153476
230	0.943909153476
231	0.943909153476
232	0.943909153476
233	0.943909153476
234	0.943909153476
235	0.943909153476
236	0.944253269098
237	0.944597384721
238	0.944597384721
239	0.944597384721
240	0.944597384721
241	0.944597384721
242	0.944597384721
243	0.944597384721
244	0.944597384721
245	0.944597384721
246	0.944941500344
247	0.944941500344
248	0.944941500344
249	0.945285615967
250	0.945285615967
251	0.94562973159
252	0.94562973159
253	0.94562973159
254	0.94562973159
255	0.94562973159
256	0.94562973159
257	0.94562973159
258	0.945973847213
259	0.946317962836
260	0.947350309704
261	0.947350309704
262	0.947350309704
263	0.947350309704
264	0.947694425327
265	0.94803854095
266	0.94803854095
267	0.94803854095
268	0.94803854095
269	0.94803854095
270	0.948726772195
271	0.948726772195
272	0.948726772195
273	0.948726772195
274	0.948726772195
275	0.948726772195
276	0.948726772195
277	0.949070887818
278	0.949070887818
279	0.949070887818
280	0.949070887818
281	0.949415003441
282	0.949415003441
283	0.949415003441
284	0.949415003441
285	0.949759119064
286	0.949759119064
287	0.949759119064
288	0.950103234687
289	0.95044735031
290	0.95044735031
291	0.95044735031
292	0.950791465933
293	0.951135581555
294	0.951479697178
295	0.951479697178
296	0.951823812801
297	0.951823812801
298	0.951823812801
299	0.952167928424
300	0.952167928424
301	0.952512044047
302	0.952512044047
303	0.952512044047
304	0.952512044047
305	0.953200275292
306	0.953200275292
307	0.953200275292
308	0.953200275292
309	0.953200275292
310	0.953200275292
311	0.953200275292
312	0.953544390915
313	0.953888506538
314	0.953888506538
315	0.953888506538
316	0.953888506538
317	0.953888506538
318	0.953888506538
319	0.954232622161
320	0.954232622161
321	0.954232622161
322	0.954576737784
323	0.954576737784
324	0.954920853407
325	0.954920853407
326	0.954920853407
327	0.954920853407
328	0.954920853407
329	0.95526496903
330	0.95526496903
331	0.955609084652
332	0.955953200275
333	0.955953200275
334	0.955953200275
335	0.955953200275
336	0.955953200275
337	0.955953200275
338	0.955953200275
339	0.955953200275
340	0.955953200275
341	0.955953200275
342	0.955953200275
343	0.955953200275
344	0.956297315898
345	0.956297315898
346	0.956297315898
347	0.956297315898
348	0.956297315898
349	0.956297315898
350	0.956297315898
