1	0.3244023
2	0.4694971
3	0.5358615
4	0.573784
5	0.6009893
6	0.6203627
7	0.635202
8	0.6438582
9	0.6483924
10	0.6529266
11	0.6582852
12	0.6673537
13	0.6723001
14	0.6780709
15	0.6813685
16	0.6867271
17	0.6933223
18	0.69662
19	0.698681
20	0.7023908
21	0.7052762
22	0.7085738
23	0.713108
24	0.715169
25	0.7159934
26	0.7184666
27	0.7197032
28	0.7221764
29	0.7246496
30	0.7283594
31	0.7291838
32	0.7304204
33	0.7308326
34	0.7333059
35	0.7353669
36	0.7366035
37	0.7378401
38	0.7378401
39	0.7403133
40	0.7423743
41	0.7431987
42	0.7436109
43	0.7444353
44	0.7448475
45	0.7456719
46	0.7464963
47	0.7477329
48	0.7481451
49	0.7485573
50	0.7522671
51	0.7522671
52	0.7535037
53	0.7539159
54	0.7543281
55	0.7547403
56	0.7547403
57	0.7563891
58	0.7563891
59	0.7572135
60	0.7576257
61	0.7584501
62	0.7588623
63	0.7592745
64	0.7609233
65	0.7613355
66	0.7642209
67	0.7642209
68	0.7658697
69	0.7662819
70	0.7671063
71	0.770404
72	0.770404
73	0.7708162
74	0.7712284
75	0.7728772
76	0.7732894
77	0.7732894
78	0.7732894
79	0.7741138
80	0.7741138
81	0.7741138
82	0.7761748
83	0.776587
84	0.776587
85	0.776587
86	0.776587
87	0.7782358
88	0.7790602
89	0.7794724
90	0.7831822
91	0.7844188
92	0.784831
93	0.7852432
94	0.7860676
95	0.7860676
96	0.786892
97	0.7881286
98	0.788953
99	0.7901896
100	0.7901896
