CHEMBL2167	CHEMBL1255139	0.506361323155216
CHEMBL2015	CHEMBL3228	0.0305825242718447
CHEMBL2015	CHEMBL3190	0.127427184466019
CHEMBL2015	CHEMBL2736	0.0280339805825243
CHEMBL2015	CHEMBL4016	0.138956310679612
CHEMBL2015	CHEMBL1878	0.0345873786407767
CHEMBL2015	CHEMBL1904	0.185679611650485
CHEMBL2015	CHEMBL2009	0.0280339805825243
CHEMBL2015	CHEMBL2888	0.0296723300970874
CHEMBL2015	CHEMBL5137	0.0273665048543689
CHEMBL2015	CHEMBL1918	0.149271844660194
CHEMBL3105	CHEMBL5366	0.183908045977011
CHEMBL3024	CHEMBL1974	0.104588910133843
CHEMBL3024	CHEMBL1955	0.139961759082218
CHEMBL3024	CHEMBL4367	0.135564053537285
CHEMBL3024	CHEMBL2598	0.27151051625239
CHEMBL3024	CHEMBL2426	0.0764818355640535
CHEMBL3024	CHEMBL5616	0.0986615678776291
CHEMBL3024	CHEMBL2996	0.244741873804971
CHEMBL3024	CHEMBL6082	0.265774378585086
CHEMBL3024	CHEMBL5698	0.275334608030593
CHEMBL3024	CHEMBL4040	0.173040152963671
CHEMBL3024	CHEMBL4722	0.307839388145315
CHEMBL3024	CHEMBL5275	0.0810707456978967
CHEMBL3024	CHEMBL5455	0.133269598470363
CHEMBL3024	CHEMBL4924	0.252390057361377
CHEMBL3024	CHEMBL4516	0.210325047801147
CHEMBL3024	CHEMBL4937	0.0743785850860421
CHEMBL3024	CHEMBL4179	0.139196940726577
CHEMBL3024	CHEMBL3438	0.258126195028681
CHEMBL3024	CHEMBL4142	0.141300191204589
CHEMBL3024	CHEMBL5749	0.216061185468451
CHEMBL3024	CHEMBL3973	0.154684512428298
CHEMBL3024	CHEMBL2815	0.123709369024857
CHEMBL3024	CHEMBL5084	0.0780114722753346
CHEMBL3024	CHEMBL2171	0.143594646271511
CHEMBL3024	CHEMBL4487	0.221797323135755
CHEMBL3024	CHEMBL5941	0.225621414913958
CHEMBL3024	CHEMBL4226	0.137667304015296
CHEMBL3024	CHEMBL1981	0.141300191204589
CHEMBL3024	CHEMBL4147	0.252390057361377
CHEMBL3024	CHEMBL299	0.260038240917782
CHEMBL3024	CHEMBL5483	0.138432122370937
CHEMBL3024	CHEMBL2343	0.246653919694073
CHEMBL3024	CHEMBL3234	0.141300191204589
CHEMBL3024	CHEMBL5122	0.0780114722753346
CHEMBL3024	CHEMBL1868	0.130401529636711
CHEMBL3024	CHEMBL4202	0.210325047801147
